cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0002345,C1158728,COEXISTS_WITH,Alternative Splicing,RNA Processing,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0002345,C1749524,COEXISTS_WITH,Alternative Splicing,mRNA processing,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0012899,C0598312,COEXISTS_WITH,DNA Repair,DNA Replication,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0017256,C0035380,COEXISTS_WITH,Gene Amplification,Reverse Transcription,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0017262,C0040649,COEXISTS_WITH,Gene Expression,"Transcription, Genetic",genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0017262,C1158770,COEXISTS_WITH,Gene Expression,Transcriptional Regulation,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0017262,C3537096,COEXISTS_WITH,Gene Expression,Translational Regulation,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0017287,C0034865,COEXISTS_WITH,Gene Rearrangement,"Recombination, Genetic",genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0020202,C0034865,COEXISTS_WITH,Crossbreeding,"Recombination, Genetic",genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0026882,C0034865,COEXISTS_WITH,Mutation,"Recombination, Genetic",genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0026882,C0035380,COEXISTS_WITH,Mutation,Reverse Transcription,genf,genf,2,COEXISTS_WITH_GENFcxwtGENF
C0026882,C0040649,COEXISTS_WITH,Mutation,"Transcription, Genetic",genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0026882,C0598312,COEXISTS_WITH,Mutation,DNA Replication,genf,genf,2,COEXISTS_WITH_GENFcxwtGENF
C0026882,C1152412,COEXISTS_WITH,Mutation,RNA-directed RNA polymerase activity,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0026882,C1328949,COEXISTS_WITH,Mutation,RNA replication,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0026882,C1514849,COEXISTS_WITH,Mutation,Replication-Associated Process,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0026882,C1519877,COEXISTS_WITH,Mutation,V(D)J Recombination,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0026882,C1523645,COEXISTS_WITH,Mutation,production of miRNAs involved in gene silencing by miRNA,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0032529,C0596611,COEXISTS_WITH,Genetic Polymorphism,Gene Mutation,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0032529,C1257825,COEXISTS_WITH,Genetic Polymorphism,Genomic Stability,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0034865,C0010366,COEXISTS_WITH,"Recombination, Genetic","Crossing Over, Genetic",genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0034865,C0026882,COEXISTS_WITH,"Recombination, Genetic",Mutation,genf,genf,6,COEXISTS_WITH_GENFcxwtGENF
C0034865,C0032529,COEXISTS_WITH,"Recombination, Genetic",Genetic Polymorphism,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0034865,C0035380,COEXISTS_WITH,"Recombination, Genetic",Reverse Transcription,genf,genf,6,COEXISTS_WITH_GENFcxwtGENF
C0034865,C0040649,COEXISTS_WITH,"Recombination, Genetic","Transcription, Genetic",genf,genf,3,COEXISTS_WITH_GENFcxwtGENF
C0034865,C0598312,COEXISTS_WITH,"Recombination, Genetic",DNA Replication,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0034865,C0599773,COEXISTS_WITH,"Recombination, Genetic",Homologous Recombination,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0034865,C0678945,COEXISTS_WITH,"Recombination, Genetic",polygene,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0034865,C1328949,COEXISTS_WITH,"Recombination, Genetic",RNA replication,genf,genf,5,COEXISTS_WITH_GENFcxwtGENF
C0034865,C1519592,COEXISTS_WITH,"Recombination, Genetic",Transcription Process,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0035380,C0598312,COEXISTS_WITH,Reverse Transcription,DNA Replication,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0035687,C1622984,COEXISTS_WITH,RNA Splicing,mRNA synthesis,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0040649,C0012899,COEXISTS_WITH,"Transcription, Genetic",DNA Repair,genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0040649,C0034865,COEXISTS_WITH,"Transcription, Genetic","Recombination, Genetic",genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
C0040649,C0282572,COEXISTS_WITH,"Transcription, Genetic","Frameshifting, Ribosomal",genf,genf,1,COEXISTS_WITH_GENFcxwtGENF
