cui1,cui2,relation,name1,name2,type1,type2,weight,predicate
C0001443,C0023796,DISRUPTS,adenosine,Lipolysis,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0007269,C0011065,DISRUPTS,Carotene,Cessation of life,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0007412,C1327413,DISRUPTS,Catecholamines,cytokine production,bacs,orgf,2,DISRUPTS_BACSdrptORGF
C0007412,C1819464,DISRUPTS,Catecholamines,tumor necrosis factor production,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0007839,C0026559,DISRUPTS,Cerulenin,Morphogenesis,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0007839,C1563744,DISRUPTS,Cerulenin,Lipogenesis,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0008141,C0018270,DISRUPTS,Chitin,Growth,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0008377,C1155328,DISRUPTS,cholesterol,Antiviral Response,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0010658,C0015895,DISRUPTS,Cysteine Proteinase Inhibitors,Fertility,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0010843,C0018270,DISRUPTS,cytosine,Growth,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0010868,C0018270,DISRUPTS,Cytotoxin,Growth,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0012854,C0005615,DISRUPTS,DNA,Birth,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0012854,C0011065,DISRUPTS,DNA,Cessation of life,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0012854,C0018270,DISRUPTS,DNA,Growth,bacs,orgf,4,DISRUPTS_BACSdrptORGF
C0012854,C0022864,DISRUPTS,DNA,Labor (Childbirth),bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0012854,C0043240,DISRUPTS,DNA,Wound Healing,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0013030,C0029957,DISRUPTS,dopamine,Oviposition,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0013982,C0018270,DISRUPTS,Emodin,Growth,bacs,orgf,3,DISRUPTS_BACSdrptORGF
C0013982,C0678723,DISRUPTS,Emodin,Biologic Development,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0013982,C1819464,DISRUPTS,Emodin,tumor necrosis factor production,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0015689,C1819464,DISRUPTS,omega-3 fatty acids,tumor necrosis factor production,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0015691,C0018270,DISRUPTS,"Fatty Acids, Volatile",Growth,bacs,orgf,1,DISRUPTS_BACSdrptORGF
C0016072,C0018270,DISRUPTS,ficusin,Growth,bacs,orgf,1,DISRUPTS_BACSdrptORGF
