cui,type,name
C0000786,patf,Spontaneous abortion
C0000810,patf,Incomplete spontaneous abortion
C0000817,patf,"Abortion, Septic"
C0000821,patf,Threatened abortion
C0000832,patf,Abruptio Placentae
C0000887,patf,Acantholysis
C0001075,patf,Achlorhydria
C0001122,patf,Acidosis
C0001349,patf,Acute-Phase Reaction
C0001364,patf,Massive Hepatic Necrosis
C0001511,patf,Tissue Adhesions
C0002064,patf,"Alkalosis, Respiratory"
C0002940,patf,Aneurysm
C0002994,patf,Angioedema
C0003090,patf,Ankylosis
C0003130,patf,Anoxia
C0003132,patf,Anoxic Encephalopathy
C0003860,patf,Arteritis
C0004044,patf,Asphyxia
C0004144,patf,Atelectasis
C0004239,patf,Atrial Flutter
C0004258,patf,Primary atrophy
C0004331,patf,Auriculo-Ventricular Dissociation
C0004366,patf,Autoimmune Response
C0004368,patf,Autoimmune state
C0004372,patf,Autolysis
C0005001,patf,Benign prostatic hypertrophy
C0005136,patf,Berry Aneurysm
C0005417,patf,Biliary Fistula
C0005959,patf,Bone marrow hyperplasia
C0006110,patf,Brain Death
C0006114,patf,Cerebral Edema
C0006119,patf,Brain Pathology
C0006157,patf,Breech Presentation
C0006663,patf,Calcinosis
C0007642,patf,Cellulitis
C0007994,patf,chemically induced
C0008301,patf,Choking
C0008519,patf,Ectopic Tissue
C0008767,patf,Cicatrization
C0009760,patf,Conjunctival hemorrhage
C0009814,patf,Acquired stenosis
C0010037,patf,Corneal edema
C0010392,patf,Crush syndrome
C0010828,patf,Cytopenia
C0011071,patf,Sudden death
C0011164,patf,Abnormal degeneration
C0011304,patf,Demyelination
C0011560,patf,Amyloid deposition
C0012359,patf,Pathological Dilatation
C0013182,patf,Drug Allergy
C0013418,patf,Dystocia
C0013491,patf,Ecchymosis
C0013604,patf,Edema
C0013608,patf,"Edema, Cardiac"
C0013609,patf,Localized Edema
C0013687,patf,effusion
C0013922,patf,Embolism
C0013926,patf,Air Embolism
C0013928,patf,Fat embolism (disorder)
C0013990,patf,Pathological accumulation of air in tissues
C0014461,patf,Eosinophilic Granuloma
C0014591,patf,Epistaxis
C0014595,patf,Epithelial atrophy
C0014860,patf,Esophageal Perforation
C0015376,patf,Extravasation
C0015402,patf,Eye Hemorrhage
C0015668,patf,Fat necrosis
C0015799,patf,Feminization
C0015924,patf,Fetal Anoxia
C0015927,patf,Fetal Death
C0015930,patf,Fetal Distress
C0015944,patf,"Fetal Membranes, Premature Rupture"
C0015959,patf,Fetomaternal Transfusion
C0016059,patf,Fibrosis
C0016470,patf,Food Allergy
C0016549,patf,Foreign-Body Reaction
C0016663,patf,Pathological fracture
C0016665,patf,"Fractures, Ununited"
C0016826,patf,Fungal granuloma
C0017181,patf,Gastrointestinal Hemorrhage
C0017565,patf,Gingival Hemorrhage
C0017566,patf,Gingival Hyperplasia
C0017639,patf,Gliosis
C0018134,patf,Graft vs Host Reaction
C0018188,patf,Granuloma
C0018193,patf,"Granuloma, Foreign-Body"
C0018273,patf,Growth Disorders
C0018924,patf,Hemarthrosis
C0018944,patf,Hematoma
C0018946,patf,"Hematoma, Subdural"
C0019064,patf,Hemopericardium
C0019065,patf,Hemoperitoneum
C0019080,patf,Hemorrhage
C0019086,patf,Hemorrhagic ascites
C0019123,patf,Hemothorax
C0020224,patf,Polyhydramnios
C0020507,patf,Hyperplasia
C0020510,patf,Nodular hyperplasia
C0020517,patf,Hypersensitivity
C0020522,patf,Delayed Hypersensitivity
C0020523,patf,Immediate hypersensitivity
C0020542,patf,Pulmonary Hypertension
C0020546,patf,Hypertensive crisis
C0020564,patf,Hypertrophy
C0020565,patf,Hypertrophy of Breast
C0020569,patf,Hypertrophy of salivary gland
C0020581,patf,Hyphema
C0020683,patf,Hypovolemic Shock
C0020963,patf,Immune Tolerance
C0021308,patf,Infarction
C0021359,patf,Infertility
C0021361,patf,Female infertility
C0021368,patf,Inflammation
C0021369,patf,Organizing inflammation
C0021374,patf,Acute exudative inflammation
C0021375,patf,allergic inflammation
C0021376,patf,Chronic inflammation
C0021381,patf,Exudative inflammation
C0021385,patf,Necrotizing inflammation
C0021386,patf,Necrotizing granulomatous inflammation
C0021387,patf,Postinfection inflammation
C0021389,patf,Serous inflammation
C0021655,patf,Insulin Resistance
C0021870,patf,Intracerebral hematoma
C0021890,patf,Intraoperative Complications
C0022116,patf,Ischemia
C0022876,patf,Premature Obstetric Labor
C0023052,patf,Laryngeal Edema
C0023182,patf,Cerebrospinal fluid leak
C0023183,patf,"Leakage, gas"
C0023653,patf,Lichenification
C0023869,patf,Lithiasis
C0024050,patf,Lower gastrointestinal hemorrhage
C0024236,patf,Lymphedema
C0024348,patf,Lysis
C0024524,patf,Malacia
C0024525,patf,Malacoplakia
C0025160,patf,Megacolon
C0025222,patf,Melena
C0025323,patf,Menorrhagia
C0025345,patf,Menstruation Disturbances
C0025874,patf,Metrorrhagia
C0026266,patf,Mitral Valve Insufficiency
C0026766,patf,Multiple Organ Failure
C0026846,patf,Muscular Atrophy
C0027046,patf,Myocardial degeneration
C0027055,patf,Myocardial Reperfusion Injury
C0027544,patf,Necrotic debris
C0027626,patf,Neoplasm Invasiveness
C0027645,patf,Neoplasm Seeding
C0027686,patf,Pathologic Neovascularization
C0028778,patf,Obstruction
C0028949,patf,Oligomenorrhea
C0029163,patf,Oral Hemorrhage
C0029396,patf,Heterotopic Ossification
C0029445,patf,Bone necrosis
C0029461,patf,Osteoradionecrosis
C0030660,patf,Pathologic Processes
C0030922,patf,Peptic Ulcer Hemorrhage
C0031154,patf,Peritonitis
C0031526,patf,Philadelphia Chromosome
C0031542,patf,Phlebitis
C0031557,patf,Phlegmon
C0032044,patf,Placenta Accreta
C0032045,patf,Placenta Disorders
C0032046,patf,Placenta Previa
C0032776,patf,Postmenopausal bleeding
C0032780,patf,Postmortem Changes
C0032787,patf,Postoperative Complications
C0032788,patf,Postoperative Hemorrhage
C0032797,patf,Postpartum Hemorrhage
C0032914,patf,Pre-Eclampsia
C0032962,patf,Pregnancy Complications
C0032984,patf,"Pregnancy, Abdominal"
C0032987,patf,Ectopic Pregnancy
C0032993,patf,"Pregnancy, Prolonged"
C0033074,patf,Presbycusis
C0033677,patf,Protein-Energy Malnutrition
C0034012,patf,Delayed Puberty
C0034063,patf,Pulmonary Edema
C0034065,patf,Pulmonary Embolism
C0034088,patf,Pulmonary Valve Insufficiency
C0034194,patf,Pyloric Stenosis
C0034989,patf,"Regurgitation, Gastric"
C0035228,patf,Respiratory Hypersensitivity
C0035229,patf,Respiratory Insufficiency
C0035304,patf,Retinal Degeneration
C0035320,patf,Retinal Neovascularization
C0035357,patf,Retroperitoneal fibrosis
C0035410,patf,Rhabdomyolysis
C0035619,patf,"Ventricular Outflow Obstruction, Right"
C0035624,patf,Rigor Mortis
C0035956,patf,"Rupture, Spontaneous"
C0036429,patf,Sclerosis
C0036679,patf,Diastasis
C0036749,patf,Serositis
C0036974,patf,Shock
C0036980,patf,"Shock, Cardiogenic"
C0036981,patf,Endotoxic shock
C0036982,patf,"Shock, Hemorrhagic"
C0036983,patf,Septic Shock
C0036984,patf,"Shock, Surgical"
C0036986,patf,"Shock, Traumatic"
C0037287,patf,Skin nodule
C0038449,patf,Stricture of artery
C0038534,patf,Subconjunctival hemorrhage
C0038536,patf,Subcutaneous Emphysema
C0038862,patf,Suppurative inflammation
C0038940,patf,Surgical Wound Dehiscence
C0038941,patf,Surgical Wound Infection
C0040038,patf,Thromboembolism
C0040046,patf,Thrombophlebitis
C0040053,patf,Thrombosis
C0040428,patf,Tooth Abrasion
C0040796,patf,Traumatic gangrene
C0040797,patf,Traumatic hemorrhage
C0041582,patf,Ulcer
C0041755,patf,Adverse reaction to drug
C0041909,patf,Upper gastrointestinal hemorrhage
C0042024,patf,Urinary Incontinence
C0042134,patf,Uterine hemorrhage
C0042135,patf,Uterine Inertia
C0042143,patf,Uterine Rupture
C0042300,patf,Valvular regurgitation
C0042484,patf,Venous Engorgement
C0042487,patf,Venous Thrombosis
C0042755,patf,Abnormal Virilization
C0042909,patf,Vitreous Hemorrhage
C0043065,patf,Water-Electrolyte Imbalance
C0043241,patf,Wound Infection
C0079027,patf,Intraoperative Hemorrhage
C0079581,patf,Hypochlorhydria
C0079924,patf,Oligohydramnios
C0085257,patf,Yin Deficiency
C0085258,patf,Yang Deficiency
C0085298,patf,Sudden Cardiac Death
C0085610,patf,Sinus bradycardia
C0085611,patf,Atrial arrhythmia
C0085616,patf,Vasospasm
C0085621,patf,Spastic paralysis
C0085637,patf,Oculogyric crisis
C0085649,patf,Peripheral edema
C0085654,patf,Injection site granuloma
C0087086,patf,Thrombus
C0149663,patf,Dehiscence
C0149777,patf,Abscess of skin AND/OR subcutaneous tissue
C0149854,patf,Cerebellar hemorrhage
C0149863,patf,Sigmoid volvulus
C0149889,patf,Anorectal fistula
C0151205,patf,Periorbital edema
C0151521,patf,Bacterial resistance
C0151526,patf,Premature Birth
C0151571,patf,Corneal lesion
C0151601,patf,Conjunctival edema
C0151603,patf,Anasarca
C0151609,patf,Edema of scrotum
C0151610,patf,Edema of the tongue
C0151614,patf,Electrolyte depletion
C0151654,patf,Myocardial fibrosis
C0151661,patf,Peripheral gangrene
C0151686,patf,Growth retardation
C0151693,patf,Adrenal hemorrhage
C0151694,patf,Hemorrhage of colon
C0151699,patf,Intracranial Hemorrhage
C0151701,patf,Pulmonary hemorrhage
C0151702,patf,Muscle hemorrhage
C0151705,patf,Retroperitoneal Hemorrhage
C0151713,patf,Hyperchlorhydria
C0151734,patf,Injection site inflammation
C0151735,patf,Injection Site Reaction
C0151739,patf,Perforation of small intestine
C0151746,patf,Abnormal renal function
C0151752,patf,FEMALE LACTATION
C0151753,patf,male lactation
C0151763,patf,Liver damage
C0151799,patf,Skin necrosis
C0151811,patf,Subcutaneous nodule
C0151942,patf,Arterial thrombosis
C0151946,patf,Pulmonary thrombosis
C0152154,patf,Prolonged labor
C0152156,patf,Obstructed labor
C0152158,patf,Failure of lactation
C0152254,patf,Fatty degeneration
C0152448,patf,whitlow
C0154828,patf,Traction detachment of retina
C0155003,patf,"Blindness, Transient"
C0155268,patf,Orbital hemorrhage
C0155676,patf,Pulmonary artery aneurysm
C0155921,patf,Tracheostomy complication
C0156395,patf,Hypertrophy of vulva
C0158931,patf,"Severe birth asphyxia, APGAR 0-3"
C0161815,patf,Central nervous system complication
C0161816,patf,Cardiac complication
C0161818,patf,Respiratory complication
C0161819,patf,Gastrointestinal complication
C0161820,patf,Urinary complication
