cui,type,name
C0002671,bodm,Amphiphilic Agents
C0003072,bodm,Anion Exchange Resins
C0005479,bodm,Biomaterials
C0005533,bodm,Polymethyl Methacrylate
C0006935,bodm,capsule (pharmacologic)
C0007649,bodm,"Cellulose, Oxidized"
C0009361,bodm,Colloids
C0011050,bodm,DEAE-Cellulose
C0011379,bodm,Dental Materials
C0012197,bodm,Diethylhexyl Phthalate
C0013058,bodm,Dosage Forms
C0013161,bodm,Drug Carriers
C0013983,bodm,Emollients
C0014631,bodm,Epoxy Resins
C0015237,bodm,Pharmaceutical Excipient
C0015399,bodm,Eye Drops
C0017243,bodm,Gel
C0017814,bodm,glutaral
C0022014,bodm,Ion Exchange Resins
C0023115,bodm,latex
C0026647,bodm,Mouthwash
C0028736,bodm,Nylons
C0028912,bodm,Ointments
C0032474,bodm,Polyesters
C0032485,bodm,Polyethylene Terephthalates
C0032487,bodm,polyethylenes
C0032521,bodm,Polymers
C0032582,bodm,Polypropylenes
C0032604,bodm,Polystyrenes
C0032611,bodm,polytetrafluoroethylene
C0032616,bodm,Polyurethanes
C0032623,bodm,polyvinyl alcohol
C0032624,bodm,Polyvinyl Chloride
C0032861,bodm,Powder dose form
C0033086,bodm,Pharmaceutical Preservatives
C0035191,bodm,"Resins, Plant"
C0035192,bodm,"Resins, Synthetic"
C0036682,bodm,Sepharose 4B
C0037114,bodm,silicones
C0037121,bodm,Siloxanes
C0038126,bodm,Stainless Steel
C0038239,bodm,Steel
C0038888,bodm,Surface-Active Agents
C0038960,bodm,Suspensions
C0039225,bodm,Tablet Dosage Form
C0042257,bodm,Vaginal Gel
C0042444,bodm,Drug vehicle
C0053616,bodm,Bio-Rex 70
C0056330,bodm,cordierite
C0056461,bodm,CR 39
C0058638,bodm,dodecyldimethylamine oxide
C0060658,bodm,formula F 70
C0063186,bodm,hydroxypropyl methacrylate
C0065208,bodm,LR white
C0066074,bodm,methacryloxypropyltrimethoxysilane
C0066409,bodm,methylmethacrylate
C0069175,bodm,nylon 6
C0071444,bodm,poly(lactide)
C0071490,bodm,poly-N-isopropylacrylamide
C0071499,bodm,polyacrylamide
C0071500,bodm,polyacrylamide gels
C0071503,bodm,polyacrylonitrile
C0071524,bodm,polycarbonate
C0071556,bodm,polyether sulfone
C0071599,bodm,polylactic acid-polyglycolic acid copolymer
C0072988,bodm,Rayon
C0073049,bodm,renaissance
C0074939,bodm,Spandex
C0076097,bodm,Tensides
C0076736,bodm,titanium nickelide
C0101303,bodm,acrylate
C0102137,bodm,alginate
C0115137,bodm,durapatite
C0122300,bodm,HPA-I
C0137758,bodm,Polydimethylsiloxane
C0168634,bodm,BaseLine dental cement
C0170127,bodm,Calcibiotic Root Canal Sealer
C0181074,bodm,Graft material
C0182598,bodm,Radioactive Source
C0284447,bodm,Simulate composite resin
C0301283,bodm,Drug additive
C0304290,bodm,Chewable Tablet
C0440257,bodm,Synthetic polymer
C0444831,bodm,Acrylic polymer
C0445403,bodm,Human patch material
C0449757,bodm,Additional material
C0450127,bodm,Allograft surgical material
C0461725,bodm,Nasal Spray
C0522537,bodm,Xenograft type of graft
C0525069,bodm,Pharmaceutical Solutions
C0534010,bodm,One-Step dentin bonding system
C0593225,bodm,Irrigation Solution
C0597265,bodm,polyacrylate
C0597998,bodm,biodegradable polymer
C0598193,bodm,ferrofluid
C0598322,bodm,Inhalant dose form
C0600484,bodm,Hydrogels
C0701416,bodm,Perspex
C0730393,bodm,Donor graft
C0733543,bodm,Avicel
C0752344,bodm,low-density polyethylene
C0752345,bodm,high-density polyethylene
C0770624,bodm,carbomer
C0872086,bodm,surface coating
C0917735,bodm,concise
C0950546,bodm,Polyolefin
C0961486,bodm,Eudragit
C0982456,bodm,WATER SOLUBLE BASE
C0991524,bodm,Nasal drops
C0991526,bodm,Nasal Gel
C0991533,bodm,Oral Capsule
C0991536,bodm,Oral Solution
C0991537,bodm,Oral Suspension
C0991560,bodm,Oral Wafer
C0991564,bodm,Oral Lozenge
C0991566,bodm,Bead Dosage Form
C0991569,bodm,Delayed Release Oral Capsule
C0991573,bodm,Gas for Inhalation
C0991577,bodm,Oral drops
C0993610,bodm,Oral Pellet
C0994475,bodm,Pills
C1096855,bodm,parylene C
C1154185,bodm,Topical Spray
C1160728,bodm,Topical Gel
C1170622,bodm,Strong Iodine Solution
C1272883,bodm,Injection
C1272919,bodm,Oral Dosage Form
C1272936,bodm,Parenteral dosage form
C1273619,bodm,Oral Liquid Product
C1300457,bodm,Nebulizer liquid
C1300458,bodm,Nebulizer solution
C1306073,bodm,Germicide
C1311893,bodm,3-(triethoxysilyl)propylamine
C1378128,bodm,Cream
C1455037,bodm,Bio-Base
C1509541,bodm,antifoam
C1512668,bodm,Immunoliposome
C1518434,bodm,Nuclear Extract
C1550050,bodm,Amies transport medium
C1550067,bodm,10% Formalin
C1550094,bodm,Viral Transport medium
C1563732,bodm,Dendrimers
C1567205,bodm,G-Bond
C1618088,bodm,Glass ceramics
C1621338,bodm,Polyacrylic acid
C1706253,bodm,Binder Excipient
C1706745,bodm,Aerosol Spray Dosage Form
C1709058,bodm,Modified Release Dosage Form
C1710261,bodm,Sustained Release Dosage Form
C1710439,bodm,Topical Dosage Form
C1720014,bodm,Liquid extract
C1720403,bodm,Oil for injection
C1720654,bodm,Oral application
C1875022,bodm,DILUENT
C1875408,bodm,IV SOLUTIONS
C1875575,bodm,Skin Ointment
C1880165,bodm,Concentrate Dosage Form
C2347385,bodm,Ocular System Dosage Form
C2936385,bodm,Silica Gel
C3146230,bodm,Sustained Release Tablet Dosage Form
C3179112,bodm,Feeder Cell Layers
C3256320,bodm,methacrylic acid copolymer
C3848663,bodm,MOISTURIZER
C3853847,bodm,Dry Powder Inhaler
C4277727,bodm,Polyelectrolytes
C4706902,bodm,Transdermal cream
C5197732,bodm,Nanogels
C5197738,bodm,Microplastics
