cui,type,name
C0000849,inbe,Absenteeism
C0001580,inbe,Adolescent Behavior
C0001807,inbe,Aggressive behavior
C0001948,inbe,Alcohol consumption
C0004077,inbe,Assertiveness
C0006873,inbe,Cannabis Smoking
C0008300,inbe,Choice Behavior
C0009671,inbe,Conflict (Psychology)
C0009967,inbe,Coping Behavior
C0010399,inbe,Crying
C0010472,inbe,Curiosity
C0011546,inbe,emotional dependency
C0012625,inbe,Disclosure
C0013124,inbe,Drinking behavior processes
C0013713,inbe,Egoism
C0013989,inbe,Empathy
C0015365,inbe,Extramarital Relations
C0015748,inbe,Feeding Patterns
C0016468,inbe,Food Habits
C0016488,inbe,Food Selection
C0016995,inbe,Gambling
C0018249,inbe,Grooming
C0018464,inbe,Behaviorial Habits
C0018687,inbe,Health behavior
C0018695,inbe,Health Care Seeking Behavior
C0019872,inbe,Homicide
C0021619,inbe,Instinct
C0022867,inbe,Labor Migration
C0024195,inbe,Deception
C0024906,inbe,Masturbation
C0026530,inbe,Morale
C0029164,inbe,Dental Hygiene
C0030474,inbe,Paranoid Behavior
C0031166,inbe,permissiveness
C0032063,inbe,Plagiarism
C0033023,inbe,Prejudice
C0036276,inbe,Scapegoating
C0036596,inbe,Self Disclosure
C0036600,inbe,Self Medication
C0037369,inbe,Smoking
C0037401,inbe,Social Characteristics
C0037774,inbe,Spatial Behavior
C0038271,inbe,Stereotyped Behavior
C0039475,inbe,Temperance
C0039751,inbe,Theft
C0042978,inbe,Voting
C0080231,inbe,Tissue Donation
C0080340,inbe,Woman's Role
C0085116,inbe,Entrepreneurship
C0085271,inbe,Self-Injurious Behavior
C0085880,inbe,"Behavior, Adaptive"
C0086059,inbe,Coping Skills
C0086152,inbe,Dietary Habits
C0086931,inbe,Risk Behavior
C0150499,inbe,Caring
C0150632,inbe,Controls impulses
C0233520,inbe,Destructive behavior
C0233928,inbe,licking
C0234857,inbe,Singing
C0234879,inbe,Howling
C0234880,inbe,Baying
C0237121,inbe,Health-Related Behavior
C0237657,inbe,professional identity
C0237919,inbe,athletic training
C0242205,inbe,"Breast Feeding, Exclusive"
C0242659,inbe,Female Homosexuality
C0281991,inbe,steroid use
