cui,type,name
C0000778,clas,ABO blood group system
C0005810,clas,Blood Group (classification)
C0079946,clas,National origin
C0441729,clas,Type 1
C0441730,clas,Type 2
C0441731,clas,Type 3
C0441732,clas,Type 4
C0441766,clas,Stage level 1
C0441768,clas,Stage 2A
C0441769,clas,Stage 2B
C0441802,clas,Grade two rank
C0441837,clas,Group C
C0441838,clas,Group D
C0441885,clas,Class 1
C0443055,clas,Sari microbial strain
C0445604,clas,Subclass
C0449560,clas,Subtype (attribute)
C0456598,clas,Stage 3A
C0456608,clas,Stage 3C
C0681417,clas,Doctoral level
C0808388,clas,Ventilator type
C0868934,clas,Codification
C1515010,clas,Subcategory
C1515021,clas,Subgroup
C1516726,clas,Common Scientific Outline NCI
C1517886,clas,Limited stage (cancer stage)
C1518316,clas,New Agents
C1521917,clas,Common Data Element
C1547546,clas,Schedule I Substance
C1705920,clas,Species
C1707283,clas,Carcinogenic Metal
C1708235,clas,Genus
C1708611,clas,Kingdom
C1711207,clas,Subfamily
C1883207,clas,Subspecies
C2347818,clas,Code System
C2825217,clas,Union
C3828224,clas,Scarff-Bloom-Richardson Grading System
C3846368,clas,International System
C4049623,clas,Intrusions
C4264484,clas,Type C
C4264487,clas,Type A
C4521397,clas,United States Military Commissioned Officer O6
C4521398,clas,United States Military enlisted E4
C4521595,clas,US Military enlisted E3
C4521691,clas,United States Military enlisted E2
C4521843,clas,United States Military Commissioned Officer O5
C4522078,clas,Group B
C4704700,clas,Negative Results
