cui,type,name
C0000232,irda,"2,6-Dichloroindophenol"
C0000665,irda,oxyquinoline
C0000983,irda,acetic acid
C0001185,irda,Acridine Orange
C0001204,irda,Acrolein
C0001730,irda,Affinity Labels
C0001771,irda,agar
C0001933,irda,Alcian Blue
C0002677,irda,Ampholytes
C0002710,irda,Pentanol
C0003162,irda,anthracene
C0004334,irda,Aurintricarboxylic Acid
C0005023,irda,benzaldehyde
C0005667,irda,Biuret
C0006215,irda,Bromcresol Green
C0006247,irda,Bromphenol Blue
C0006353,irda,Buffers
C0007974,irda,Chelating Agents
C0008584,irda,Chromogenic Substrates
C0008996,irda,clofazimine
C0009185,irda,coccidioidin
C0009742,irda,Congo Red
C0009924,irda,Contrast Media
C0010360,irda,Cross-Linking Reagents
C0010454,irda,Culture Media
C0010460,irda,Cuprizone
C0010467,irda,curcumin
C0010558,irda,cyclodextrins
C0011051,irda,DEAE-Dextran
C0011148,irda,deferoxamine mesylate
C0011953,irda,Diamide
C0012018,irda,Diazomethane
C0012124,irda,Dicyclohexylcarbodiimide
C0012256,irda,Digitonin
C0012456,irda,dimyristoylphosphatidylcholine
C0012463,irda,Dinitrofluorobenzene
C0012584,irda,Bipyridyl
C0012788,irda,Dithionitrobenzoic Acid
C0012893,irda,DNA Probes
C0013254,irda,pentetic acid
C0013343,irda,Dyes
C0013714,irda,egtazic acid
C0014824,irda,erythrosine
C0014839,irda,esculin
C0015101,irda,Ethylmaleimide
C0015205,irda,Evans blue
C0015893,irda,Ferrozine
C0016071,irda,Ficoll
C0016184,irda,Fixatives
C0016312,irda,Fluorescamine
C0016320,irda,Fluorescent Dyes
C0016321,irda,Fluorescent Probes
C0016342,irda,Fluorochromes
C0016349,irda,Fluorogenic Substrate
C0016576,irda,formic acid
C0016979,irda,gallic acid
C0017440,irda,gentian violet
C0017542,irda,Giemsa stain
C0018302,irda,guaiac
C0018964,irda,Hematoxylin
C0019215,irda,HEPES
C0020929,irda,Imidoesters
C0021075,irda,Immunosorbents
C0021212,irda,Indicators
C0021234,irda,indocyanine green
C0021717,irda,Intercalating Agents
C0021936,irda,inulin
C0021973,irda,Iodoacetamide
C0022026,irda,iopamidol
C0022032,irda,iothalamate
C0022086,irda,Iron Chelating Agents
C0022115,irda,Isatin
C0022216,irda,Isopaque
C0024100,irda,Luminol
C0024574,irda,maleic anhydride
C0024728,irda,Mannich Bases
C0025701,irda,Methyl Green
C0025729,irda,methylcellulose
C0025746,irda,methylene blue
C0025869,irda,metrizamide
C0025870,irda,Metrizoate
C0026381,irda,Molecular Probes
C0027941,irda,Neutral Red
C0028098,irda,Ninhydrin
C0028132,irda,Nitrilotriacetic Acid
C0028147,irda,Nitroblue Tetrazolium
C0028604,irda,Nucleic Acid Probes
C0028952,irda,Oligonucleotide Probes
C0030123,irda,4-aminohippuric acid
C0030968,irda,peracetic acid
C0031430,irda,phenolsulfonphthalein
C0031566,irda,phloroglucinol
C0032486,irda,Polyethyleneimine
C0032837,irda,Potassium Oxalate
C0033470,irda,Propidium Iodide
C0034251,irda,pyridine
C0034303,irda,pyrogallol
C0034338,irda,pyruvaldehyde
C0034423,irda,quinoline
C0034758,irda,"Reagent Kits, Diagnostic"
C0034759,irda,Reagent Strips
C0034760,irda,Reagents
C0035483,irda,Rhodamines
C0035486,irda,Rhodanine
C0035683,irda,RNA Probes
C0035857,irda,rose bengal
C0037638,irda,Solvents
C0037914,irda,Spin Labels
C0038071,irda,squalene
C0038128,irda,Stains
C0038135,irda,Standard Preparations
C0038738,irda,Sulfhydryl Reagents
C0039704,irda,Tetrazolium Salts
C0039958,irda,Thiourea
C0040270,irda,"1,2-Dihydroxybenzene-3,5-Disulfonic Acid Disodium Salt"
C0040380,irda,tolonium chloride
C0040392,irda,Tomatine
C0040976,irda,trientine
C0041066,irda,Trinitrobenzenesulfonic Acid
C0041213,irda,trypan blue
C0041411,irda,turpentine
C0043367,irda,xylene
C0043368,irda,Xylenes
C0044565,irda,1-palmitoyl-2-(10-(4-((trifluoromethyl)diazirinyl)phenyl)-8-oxadecanoyl)-sn-glycero-3-phosphocholine
C0045089,irda,1H-tetrazole
C0045246,irda,"2,2'-azino-di-(3-ethylbenzothiazoline)-6-sulfonic acid"
C0045511,irda,"2,4-Dinitrophenol"
C0046056,irda,fluorodeoxyglucose F18
C0046204,irda,2-hydroxyethyl disulfide
C0046302,irda,2-mercaptoacetate
C0046880,irda,"3,3',5,5'-tetramethylbenzidine"
C0047216,irda,3-aminobenzeneboronic acid
C0047506,irda,3-iodobenzylguanidine
C0048154,irda,4-carboxyfluorescein
C0048678,irda,4-phenylenediamine
C0048719,irda,4-toluenesulfonamide
C0048740,irda,4-vinylpyridine
C0049522,irda,6-carboxyfluorescein
C0049832,irda,7-aminoactinomycin D
C0050505,irda,acetylcellulose
C0051318,irda,alpha-Amino-3-hydroxy-5-methyl-4-isoxazolepropionic Acid
C0051704,irda,ammonium acetate
C0051963,irda,anthrone
C0052325,irda,arginine 4-methyl-7-coumarylamide
C0052799,irda,Carmoisine A
C0052805,irda,azobis(isobutyronitrile)
C0053231,irda,benzonitrile
C0053353,irda,"N,N-bis(2-hydroxyethyl)aminoethanesulfonic acid"
C0053554,irda,bicinchoninic acid
C0053915,irda,Bolton-Hunter reagent
C0054052,irda,Brilliant Cresyl Blue
C0054053,irda,brilliant green
C0054147,irda,bronopol
C0054697,irda,Carbol-fuchsin stain
C0056270,irda,brilliant blue G
C0056484,irda,cresyl violet
C0056588,irda,cumene hydroperoxide
C0058163,irda,diisopropylamine
C0058494,irda,dithiobis(succinimidylpropionate)
C0058515,irda,divinylbenzene
C0059792,irda,ethylbenzene
