cui,type,name
C0005516,clna,Biological Markers
C0005850,clna,Blood Volume
C0005938,clna,Bone Density
C0007165,clna,Cardiac Output
C0007809,clna,Cerebrospinal Fluid Pressure
C0012000,clna,Diastole
C0012655,clna,Disease susceptibility
C0018810,clna,heart rate
C0026687,clna,Mucociliary Clearance
C0029387,clna,Osmolarity
C0030055,clna,Oxygen Consumption
C0032930,clna,Precipitating Factors
C0034094,clna,Pulmonary Wedge Pressure
C0035190,clna,Residual volume
C0035234,clna,Respiratory Sounds
C0038455,clna,Stroke Volume
C0040210,clna,Tidal Volume
C0042812,clna,Visual Acuity
C0042834,clna,Vital capacity
C0080078,clna,"Range of Motion, Articular"
C0086741,clna,Osmolality
C0162521,clna,Exercise Tolerance
C0221743,clna,Skin reaction
C0231832,clna,Respiratory rate
C0231977,clna,Mechanical dead space
C0231998,clna,Airflow pattern
C0232117,clna,Pulse Rate
C0232337,clna,Vascular function
C0232856,clna,Urine volume function
C0234724,clna,Secondary visual deviation
C0311416,clna,Body fluid property
C0364896,clna,pH:LsCnc:Pt:Ser/Plas:Qn
C0366513,clna,Insulin regular:Mass:Pt:Dose:Qn
C0370005,clna,Specimen volume
C0428640,clna,Central venous pressure
C0429622,clna,Oxygen delivery
C0455829,clna,Waist Circumference
C0456204,clna,Specimen type
C0488002,clna,Body temperature:Temp:Pt:Axillary:Qn
C0488005,clna,Body temperature:Temperature:Point in time:Mouth:Quantitative
C0488055,clna,Intravascular systolic:Pressure:Point in time:Arterial system:Quantitative
C0488377,clna,QRS duration:Time:Point in time:Heart:Quantitative:EKG
C0488414,clna,QT interval:Time:Point in time:Heart:Quantitative:EKG
C0488478,clna,Apache II score:Function:Point in time:^Patient:Ordinal
C0488645,clna,Hemodynamic resistance:Resistance:Point in time:Systemic vasculature:Quantitative
C0489601,clna,output.stool
C0489625,clna,QTC interval
C0518766,clna,Vital signs
C0520997,clna,"Thrombolysis, function"
C0521982,clna,Response to treatment
C0550854,clna,human histocompatibility complex derived antigens-C:Type:Point in time:Whole blood:Nominal
C0550855,clna,human histocompatibility complex derived antigens-DP:Type:Point in time:Whole blood:Nominal
C0550862,clna,human histocompatibility complex derived antigens-DR:Type:Point in time:Whole blood:Nomina
C0552443,clna,effacement
C0683325,clna,clinical aspects
C0798503,clna,Challenge:Type:Point in time:^Patient:Nominal
C0802741,clna,Volume at 1.0 s post forced expiration/Vital capacity.forced:Volume Ratio:Point in time:Respiratory system:Quantitative
C0802902,clna,Respiratory mask:Type:Point in time:*:Nominal
C0814305,clna,psychological risk factors
C0815141,clna,internal risk factors
C0815172,clna,patient characteristics
C0854358,clna,Purulence
C0946292,clna,polarization
C1114752,clna,"Pre-existing physician-diagnosed allergies, birth defects, medical conditions:Finding:Point in time:^Patient:Nominal"
C1115729,clna,Neutrophil oxidative burst
C1148083,clna,Maternal risk factors:Type:Point in time:^Patient:Nominal:Stated
C1268822,clna,Optical density function
C1285623,clna,Motor response
C1285829,clna,Pericardial feature
C1286282,clna,Birth outcome
C1286372,clna,Appearance of stool (observable entity)
C1301856,clna,All critical points
C1316572,clna,Evaluation and management note:Finding:Point in time:{Setting}:Document:{Provider}
C1442158,clna,band pattern
C1456627,clna,Antimicrobial Resistance
C1508496,clna,Quintile
C1511876,clna,Diagnostic Factor
C1514474,clna,Prognostic Factors
C1514593,clna,Psychological Impact
C1519386,clna,Smoking Status
C1521816,clna,Cellular Morphology
C1531610,clna,Blood velocity
C1648294,clna,Basal rate
C1657349,clna,Longitude:Angle:Point in time:Cancer.To be specified in another part of the message:Quantitative
C1716046,clna,Diagnosis.preliminary:Impression/interpretation of study:Point in time:^Patient:Nominal
C1716529,clna,Social security number:Identifier:Point in time:^Patient:Nominal
C1718267,clna,Reduced social interaction
C1718516,clna,Xylose absorption
C1829939,clna,{Non-patient}
C1830414,clna,Shopping:-:Point in time:^Patient:-
C1831583,clna,Elasticity (tissue integrity)
C1953352,clna,"Amino acid change:Finding:Point in time:Whole blood/Tissue, unspecified:Nominal:Molecular Genetics"
C1955260,clna,Female fertility
C1955321,clna,Male fertility
C1955333,clna,Multiple markers
C1980023,clna,Wall motion
C2347784,clna,Clinical Endpoint
C2359945,clna,Immunosuppressive drugs attachment:Find:Pt:^Patient:Doc
C2360551,clna,Letter:Finding:Point in time:{Setting}:Document:{Provider}
C2598143,clna,Physiologic Factors:-:Point in time:^Patient:-
C2599489,clna,Fetal lung maturity
C2603360,clna,T prime
C2708732,clna,Clinical information:Finding:Point in time:^Patient:Narrative
C2713234,clna,Mood:-:Point in time:^Patient:-
C2741673,clna,Account number:Identifier:Point in time:^Patient:Nominal
C2919552,clna,Survival time
C2923471,clna,Time to peak
C2926606,clna,Procedure findings:Finding:Point in time:^Patient:Narrative
C2964138,clna,Inspiratory flow
