cui,type,name
C0000726,blor,Abdomen
C0001302,blor,Acupuncture Points
C0003086,blor,Ankle
C0004454,blor,Axilla
C0004600,blor,Back
C0005898,blor,Body Regions
C0006497,blor,Buttocks
C0007144,blor,Cardia of stomach
C0007966,blor,Cheek structure
C0008114,blor,Chin
C0013769,blor,Elbow
C0015450,blor,Face
C0016540,blor,Forehead
C0016555,blor,Forelimb
C0017681,blor,glottis
C0018246,blor,Inguinal region
C0018670,blor,Head
C0020629,blor,hypopharynx
C0020654,blor,"Hypothalamic Area, Lateral"
C0024090,blor,Lumbar Region
C0024094,blor,Lumbosacral Region
C0025066,blor,Mediastinum
C0025474,blor,Mesentery
C0026607,blor,Motor Cortex
C0027530,blor,Neck
C0031066,blor,Anogenital region
C0037004,blor,Shoulder
C0038446,blor,Area striata structure
C0039866,blor,Thigh structure
C0041638,blor,Umbilicus (Anatomy)
C0042997,blor,vulvovaginal
C0043262,blor,Wrist
C0085282,blor,Meridians
C0149543,blor,Base of skull structure
C0150934,blor,"Ear, nose and throat"
C0152349,blor,Subthalamic structure
C0175354,blor,Pretectal region
C0205054,blor,Hepatic
C0205097,blor,Caudal
C0222072,blor,Skin region
C0222679,blor,Structure of articular surface of bone
C0222769,blor,Jugular notch of sternum
C0225408,blor,Structure of dorsum of nose
C0225425,blor,Internal nose structure
C0225593,blor,Bifurcation of trachea
C0225701,blor,Structure of hilum of lung
C0225705,blor,Bronchopulmonary segment
C0225759,blor,Lung field
C0225808,blor,Right side of heart
C0225809,blor,Left side of heart
C0225811,blor,Structure of apex of heart
C0226875,blor,Lower Gastrointestinal Tract
C0226946,blor,Apex of tongue
C0227327,blor,Distal part of ileum
C0227387,blor,Left colic flexure
C0227794,blor,Fornix of vagina
C0229881,blor,Tonsillar fossa
C0229958,blor,Topography unknown
C0230003,blor,Vertex
C0230005,blor,Occipital region
C0230006,blor,Suboccipital region
C0230007,blor,Temporal region
C0230028,blor,Oral region
C0230064,blor,Periorbital region
C0230065,blor,Structure of retroorbital region
C0230069,blor,Anterior portion of neck
C0230073,blor,Posterior triangle of neck
C0230085,blor,Anterior midline of trunk
C0230086,blor,Posterior midline of trunk
C0230092,blor,Posterior axillary line
C0230106,blor,Interscapular region
C0230127,blor,Right thorax structure
C0230128,blor,Left thorax structure
C0230129,blor,Plastron
C0230130,blor,Structure of thoracic viscus
C0230131,blor,Posterior chest wall
C0230132,blor,Anterior chest wall structure
C0230133,blor,Thoracic mammary region
C0230134,blor,Structure of precordium
C0230138,blor,Thoracic outlet
C0230147,blor,Superior mediastinum
C0230148,blor,Anterior mediastinum
C0230149,blor,Middle mediastinum
C0230150,blor,Posterior mediastinum
C0230151,blor,Costophrenic angle
C0230166,blor,Lower abdomen
C0230168,blor,Abdominal Cavity
C0230171,blor,Flank (surface region)
C0230177,blor,Structure of right upper quadrant of abdomen
C0230178,blor,Structure of right lower quadrant of abdomen
C0230179,blor,Structure of left upper quadrant of abdomen
C0230185,blor,Epigastrium
C0230188,blor,Mesogastric region
C0230189,blor,Hypogastric region
C0230193,blor,Anterior abdominal wall
C0230195,blor,Linea alba
C0230210,blor,Subdiaphragmatic region
C0230318,blor,Right inguinal region
C0230321,blor,Left iliac region
C0230338,blor,Structure of left axillary region
C0230339,blor,Deltoid region
C0230355,blor,Antecubital region
C0230360,blor,Structure of right forearm
C0230372,blor,Back of hand
C0230373,blor,Palmar surface
C0230374,blor,Thenar eminence
C0230417,blor,Femoral region
C0230444,blor,Shin
C0230459,blor,Hindfoot (body structure)
C0230463,blor,Sole of Foot
C0230993,blor,Fetal implantation site
C0282082,blor,Gluteal Region
C0348015,blor,Posterior segment
C0392338,blor,Cutaneous Receptive Fields
C0441907,blor,Lead site V1
C0441908,blor,Lead site V2
C0442037,blor,Popliteal
C0442044,blor,Ulnar
C0442106,blor,Intervertebral
C0442158,blor,Perianal
C0442184,blor,Subcostal
C0442850,blor,Eye involvement
C0443349,blor,Volar
C0444443,blor,Pupil margin
C0444534,blor,Spinal involvement
C0444582,blor,Palpebral margin
C0444588,blor,Diaper area
C0444675,blor,Shank
C0446409,blor,Vertebral level
C0446413,blor,Level of the third cervical vertebra
C0446414,blor,Level of the fourth cervical vertebra
C0446415,blor,Level of the fifth cervical vertebra
C0446416,blor,Level of the sixth cervical vertebra
C0446418,blor,Thoracic vertebral level
C0446430,blor,Level of the twelfth thoracic vertebra
C0446438,blor,Level of the first sacral vertebra
C0446452,blor,Region of nose
C0446455,blor,Front of neck
C0446459,blor,Anterior triangle of neck
C0446472,blor,Side of chest
C0446492,blor,Anterior abdominal surface region
C0446495,blor,Periumbilical part of abdomen
C0446499,blor,Posterior abdominal surface region
C0446501,blor,Paravertebral region
C0446509,blor,Genital region
C0446516,blor,Upper arm
C0446523,blor,Antecubital Fossa
C0446876,blor,Iris surface
C0446881,blor,Peripheral retina
C0447210,blor,Entire maxillary teeth
C0447301,blor,Tooth surface
C0447303,blor,Occlusal surface of tooth
C0447368,blor,Single tooth root
C0447412,blor,Entire upper alveolar ridge
C0448167,blor,Upper sternum
C0448745,blor,Dermatome of third lumbar nerve
C0449218,blor,Lead site V3
C0449608,blor,Alveolar site
C0449614,blor,Arterial anatomy
C0449618,blor,Target vessel
C0450204,blor,Ileo-ileal
C0450506,blor,ST9
C0450562,blor,SP20
C0450566,blor,HT2
C0450568,blor,HT4
C0450597,blor,BL3
C0450598,blor,BL4
C0450600,blor,BL6
C0450615,blor,BL21
C0450617,blor,BL23
C0450724,blor,Gallbladder acupuncture point 3
C0450766,blor,LR1
C0450767,blor,LR2
C0450772,blor,LR7
C0450810,blor,CV1
C0450815,blor,CV6
C0450826,blor,CV17
C0450828,blor,CV19
C0450835,blor,Taiyang
C0450955,blor,Yamamoto
C0457109,blor,Cardiac border
C0457192,blor,Nonspecific site
C0458098,blor,Midclavicular line
C0458343,blor,Trigger point
C0458361,blor,somatosensory areas
C0458850,blor,Region of vagina
C0458922,blor,Surface of liver
C0459111,blor,Surface topography
C0460004,blor,Head and neck structure
