cui,type,name
C0008109,orgm,Chimera organism
C0020205,orgm,Hybrids
C0034523,orgm,Radiation Chimera
C0038027,orgm,Reproduction spores
C0162470,orgm,Specific Pathogen Free
C0206333,orgm,Blood-Borne Pathogens
C0314732,orgm,Infectious agent
C0444284,orgm,Living sample
C0445623,orgm,Microorganism
C0450254,orgm,Pathogenic organism
C0562623,orgm,heterotroph
C0562638,orgm,saprophyte
C0562641,orgm,Symbiont
C0596121,orgm,Aquatic Organisms
C0597305,orgm,Protista
C0597570,orgm,thermophile
C0597899,orgm,water organism
C0599383,orgm,Marine Organisms
C0599804,orgm,pure line
C0600517,orgm,"Organisms, Transgenic"
C0682518,orgm,Animal Organism Strain
C0686817,orgm,Prokaryote
C0969756,orgm,"Organisms, Genetically Modified"
C1167395,orgm,Host (organism)
C1328927,orgm,microbial host
C1512692,orgm,Inbred Strain
C1514798,orgm,Recombinants
C1518032,orgm,Lower Organism
C1518614,orgm,Organism Strain
C1519280,orgm,Sexually Transmitted Agents
C1562052,orgm,Enteropathogen
C1628327,orgm,Zoonotic pathogen
C1655764,orgm,Multiple drug resistant organism
C1705908,orgm,Veterinary Patient
C1882357,orgm,Pharyngeal/Respiratory Flora
C1956108,orgm,Microbiome
C2746012,orgm,cellular organisms
C2985398,orgm,Intestinal Microbiome
C3179051,orgm,Biological Control Agents
C3826980,orgm,Multi-Drug Resistant Organism
C3887843,orgm,Microbiota (environment)
C4018878,orgm,Gastrointestinal Microbiome
C4084880,orgm,Oral Microbiome
C4086236,orgm,Definitive Host
C4086523,orgm,Intermediate Host
C4267729,orgm,Respiratory pathogens
C4277542,orgm,Sentinel Species
C4277715,orgm,Extremophiles
C4287665,orgm,Butyrate-Producing Bacteria
C4505183,orgm,"Microorganisms, Genetically-Modified"
C5145524,orgm,Bacteria & viruses
C5149668,orgm,Urinary pathogens
