cui,type,name
C0001168,acab,Complete obstruction
C0002690,acab,Amputation Stumps
C0003148,acab,Antemortem thrombus
C0016173,acab,Acquired fistula
C0017571,acab,Gingival Pocket
C0020058,acab,Howell-Jolly Bodies
C0022411,acab,Joint Loose Bodies
C0022548,acab,Keloid
C0028259,acab,Nodule
C0031547,acab,Phlebolithiasis
C0033844,acab,Pseudotumor
C0035450,acab,Rheumatoid Nodule
C0036646,acab,Senile cataract
C0038529,acab,Subchondral Cysts
C0038538,acab,Subdural Effusion
C0080233,acab,Tooth Loss
C0086447,acab,Ileal Pouches
C0086543,acab,Cataract
C0151451,acab,Trochanteric bursitis
C0151465,acab,Renal abscess
C0152459,acab,Linear atrophy
C0155164,acab,Conjunctival scar
C0156181,acab,Peritoneal adhesion
C0158489,acab,Acquired clubfoot
C0162810,acab,"Cicatrix, Hypertrophic"
C0205204,acab,Scab
C0205990,acab,Vaginal Prolapse
C0221248,acab,Tophus
C0221430,acab,Acquired deformity
C0241970,acab,lacune
C0242362,acab,"Disk, Herniated"
C0270716,acab,Acquired hydrocephalus
C0276262,acab,Verruca plana
C0281970,acab,Right Hernia
C0332790,acab,Osseous ankylosis
C0332843,acab,Surgical amputated structure
C0332853,acab,Anastomosis
C0333133,acab,Mucus cast
C0333152,acab,Parasitic cyst
C0333155,acab,Calcifying cyst
C0333156,acab,Serous cyst
C0333160,acab,Air cyst
C0333161,acab,Pseudocyst
C0333182,acab,Complete stenosis
C0333183,acab,Partial stenosis
C0333189,acab,Cicatricial stenosis
C0333203,acab,Occlusive thrombus
C0333204,acab,Non-occlusive thrombus
C0333209,acab,Platelet thrombus
C0333215,acab,Massive thromboembolism
C0333218,acab,Foreign body embolus
C0333221,acab,Parasitic embolus
C0333222,acab,Septic embolus
C0333227,acab,Microembolus
C0333292,acab,Perforated ulcer
C0333293,acab,Healing ulcer
C0333294,acab,Recurrent ulcer
C0333295,acab,Acute ulcer
C0333303,acab,Dendritic ulcer
C0333304,acab,Neuropathic ulcer
C0333307,acab,Superficial ulcer
C0333308,acab,Acute superficial ulcer
C0333309,acab,Chronic superficial ulcer
C0333317,acab,Fibrous body
C0333324,acab,Spontaneous Perforation
C0333463,acab,Senile Plaques
C0333468,acab,Acidophilic body
C0333567,acab,Schaumann body
C0333568,acab,Asteroid body
C0333630,acab,Fibrosiderotic nodule
C0334070,acab,Maturation defect
C0334139,acab,Microglial nodules
C0334156,acab,Fibrous adhesion
C0334163,acab,Fibrous bands
C0340726,acab,Venous embolism
C0340782,acab,Hyperplastic lymph node
C0344258,acab,Corneal dellen
C0376154,acab,Skin callus
C0393983,acab,Hernia of cerebellar tonsil into foramen magnum
C0404463,acab,Tubal fibrosis
C0406161,acab,Seed corn
C0410158,acab,Muscle damage
C0426571,acab,Subglottic cyst
C0426944,acab,Extension contracture of muscle
C0428870,acab,Left to right cardiovascular shunt (finding)
C0442832,acab,Alveolar rupture
C0442833,acab,Arteriolar hyalinosis
C0442855,acab,Hypertrophy of septomarginal trabeculation
C0442872,acab,Multiple cysts
C0442887,acab,Septal hypertrophy
C0487852,acab,hydatids
C0521478,acab,Mucocutaneous ulcer
C0521681,acab,Choroid tubercles
C0521706,acab,Unilateral cataract
C0522562,acab,Multilocular cyst
C0522566,acab,False passage
C0541754,acab,Sterile abscess
C0546256,acab,Gastrostomy site
C0546343,acab,Mucosal erosion
C0549357,acab,abdominal adhesions
C0566951,acab,Vaginal ulcer
C0595995,acab,Idiopathic scoliosis
C0740391,acab,Middle Cerebral Artery Occlusion
C0740406,acab,Incarcerated hernia
C1142477,acab,Splenic nodule
C1265875,acab,Disintegration (morphologic abnormality)
C1274574,acab,Callosity due to biting and/or chewing
C1282418,acab,Primary acquired nasolacrimal duct obstruction
C1299564,acab,Posthemorrhagic hydrocephalus
C1519666,acab,Tumor-Associated Vasculature
C2936349,acab,"Plaque, Amyloid"
C2936380,acab,Neointima
C2937226,acab,Transtentorial hernia
C3543005,acab,Surgical incision wound (morphologic abnormality)
C3665439,acab,Mature cataract
C4302082,acab,Fistula of vagina and/or rectum and/or urinary bladder due to complication occurring during labor and/or delivery
C4476910,acab,Thin-cap fibroatheroma
