cui,type,name
C0002957,menp,Anger
C0003646,menp,Aptitude
C0003808,menp,Arousal
C0004083,menp,Mental association
C0004268,menp,Attention
C0004271,menp,Attitude
C0004309,menp,Auditory Perception
C0004350,menp,Authoritarianism
C0004442,menp,Avoidance Learning
C0004448,menp,Awareness
C0005119,menp,Bereavement
C0005891,menp,Body Image
C0006019,menp,Boredom
C0007239,menp,Career Choice
C0007952,menp,Personality Character
C0009240,menp,Cognition
C0009242,menp,Cognitive Dissonance
C0009603,menp,Computer Literacy
C0009647,menp,Conditioning (Psychology)
C0009649,menp,"Conditioning, Classical"
C0009790,menp,Conscience
C0009928,menp,Contrast Sensitivity
C0010297,menp,Creativity
C0011109,menp,Decision Making
C0011142,menp,Defense Mechanisms
C0011586,menp,Depth Perception
C0013117,menp,Dreams
C0013126,menp,Intrinsic drive
C0013987,menp,Emotions
C0015347,menp,"Extinction, Psychological"
C0015382,menp,"Extraversion, Psychological"
C0015630,menp,Fantasy
C0015676,menp,Mental Fatigue
C0015726,menp,Fear (Mental Process)
C0016770,menp,Frustration
C0017249,menp,Gender Identity
C0017324,menp,"Generalization, Psychological"
C0018235,menp,Grief reaction
C0018379,menp,Guilt
C0018592,menp,Happiness
C0018616,menp,Hate
C0020039,menp,Hostility
C0020913,menp,Imagination
C0021118,menp,Imprinting (Psychology)
C0021704,menp,Intelligence
C0022397,menp,Job Satisfaction
C0022423,menp,Judgment
C0023013,menp,Language Development
C0023185,menp,Learning
C0023618,menp,Libido
C0024028,menp,Love
C0025260,menp,Memory
C0025265,menp,"Memory, Short-Term"
C0025353,menp,mental health
C0025361,menp,Mental Processes
C0026516,menp,Mood (psychological function)
C0026605,menp,Motivation
C0028325,menp,Nonverbal Communication
C0029266,menp,Mental Orientation
C0030709,menp,"Pattern Recognition, Visual"
C0030971,menp,Perception
C0031208,menp,Personality
C0033211,menp,Problem Solving (mental process)
C0033363,menp,Projection Defense Mechanism
C0033499,menp,Proprioception
C0033898,menp,Psychological Factors
C0034634,menp,Rage
C0034692,menp,Rationalization
C0034770,menp,Mental Recall
C0035143,menp,"Repression, Psychology"
C0035397,menp,Rewards
C0036239,menp,Satiation
C0036591,menp,Self-Assessment
C0036594,menp,Self Concept
C0036597,menp,Self Esteem
C0036938,menp,Shame
C0037322,menp,"Sleep, REM"
C0037427,menp,Social Perception
C0037744,menp,Space Perception
C0038272,menp,Stereotyping
C0038535,menp,Subconscious
C0039034,menp,Symbolism
C0039269,menp,Talent
C0039474,menp,Temperament
C0039869,menp,"Thinking, function"
C0040226,menp,Time Perception
C0041453,menp,Type A Personality
C0042531,menp,Verbal Learning
C0042950,menp,Volition
C0043012,menp,Wakefulness
C0080101,menp,Regret
C0086045,menp,Mental concentration
C0150035,menp,Anticipatory grief
C0150041,menp,Feeling hopeless
C0150063,menp,Feeling powerless
C0150277,menp,meditation
C0162340,menp,Comprehension
C0162425,menp,Intention - mental process
C0175631,menp,Imagery
C0178494,menp,Avoidance Behavior
C0220929,menp,Mental tolerance
C0229992,menp,Psyche structure
C0229994,menp,Conscious mind
C0233398,menp,Psychological function
C0233413,menp,Attentiveness
C0233495,menp,Feeling mixed emotions
C0233496,menp,Aversion (finding)
C0233497,menp,Insecurity
C0233498,menp,Demoralization
C0233735,menp,"Naming, function"
C0233820,menp,Insight
C0233828,menp,Intuition
C0233832,menp,Learning ability
C0234421,menp,Conscious
C0235146,menp,Euphoric mood
C0237428,menp,Optimism
C0237450,menp,self actualization
C0237451,menp,Adaptability
C0237516,menp,Physical Comfort
C0237529,menp,Self Confidence
C0237607,menp,Practice Experience
C0237886,menp,Sorting (Cognition)
C0242428,menp,Satisfaction
C0242498,menp,Self-Perception
C0260231,menp,Temporal integration
C0392334,menp,Ability to perform cognitive activity
C0392347,menp,Hope (emotion)
C0392348,menp,Ideation
C0392350,menp,Intrinsic motivation
C0423896,menp,Feeling content
C0423909,menp,"Memory, Long-Term"
C0424090,menp,Level of interest
C0424093,menp,Initiative
C0424134,menp,Pessimism
C0424215,menp,Sense of identity (observable entity)
C0459920,menp,Abstract thinking ability
C0476477,menp,Unhappiness
C0520939,menp,Increased motivation
C0524637,menp,"Recognition, Psychology"
C0542316,menp,Visual memory
C0543488,menp,Interested
C0544635,menp,Arousal reaction
C0546816,menp,Persistence
C0557871,menp,Extrovert
C0557904,menp,Emotional Adjustment
C0558058,menp,Reflecting
C0558080,menp,Unwilling
C0558083,menp,Enthusiastic
C0561843,menp,"Memory, Episodic"
C0562342,menp,Empowered
C0563147,menp,Cognitive style
C0577602,menp,Parental anxiety
C0582587,menp,Visual learning
C0582591,menp,Processing speed
C0589098,menp,"Focused attention, function"
C0589099,menp,Sustained attention
C0589102,menp,Visual attention
C0589138,menp,Conceptualization
C0589416,menp,Intelligibility
C0589512,menp,Anticipatory awareness
C0589513,menp,Metacognition
C0596130,menp,Attribution
C0596545,menp,Experience
C0596764,menp,impression (attitude)
C0597432,menp,self organization
C0597498,menp,speech recognition
C0597644,menp,vibration perception
C0597937,menp,internal control
C0598240,menp,originality
C0598761,menp,rehearsal
C0599438,menp,social consciousness
C0599694,menp,precedence effect
C0599749,menp,independency
C0600269,menp,Familiarity
C0600564,menp,Self Efficacy
C0677838,menp,"Loss, Grief, and Bereavement"
C0678995,menp,intellectual development
C0679006,menp,Decision
C0679030,menp,odor discrimination
C0679035,menp,Cognitive Development
C0679046,menp,attention span
C0679054,menp,chunking
C0679057,menp,Memory Consolidation
C0679058,menp,encoding mental process
C0679063,menp,Memory recall
C0679082,menp,Social Learning
C0679098,menp,achievement motivation
C0679105,menp,pleasurable emotion
C0679106,menp,anticipation
C0679107,menp,displeasure
C0679111,menp,resentment
C0679112,menp,Embarrassment
C0679115,menp,Passion
C0679141,menp,role perception
C0679142,menp,role expectation
C0679181,menp,cynicism
C0679195,menp,abstraction
C0679199,menp,Strategy
C0679201,menp,Inference
C0680844,menp,estimation <subjective>
C0681119,menp,employee attitude
C0681317,menp,mental information organization
C0683243,menp,innovativeness
C0683244,menp,self-discipline
C0683268,menp,modeling behavior
C0683275,menp,romantic
C0683277,menp,fondness
C0683283,menp,Disgust
C0683284,menp,animosity
C0683286,menp,pity
C0683287,menp,sympathy
C0683289,menp,internal conflict
C0683294,menp,self-respect
C0683295,menp,self-worth
C0683296,menp,pride
C0684321,menp,Regression - mental defense mechanism
C0684328,menp,Reasoning
C0746427,menp,maternal anxiety
C0746432,menp,maternal stress
C0814052,menp,positive youth development
C0814053,menp,relational model
C0814058,menp,negative emotionality
C0814059,menp,positive emotionality
C0814079,menp,cue reactivity
C0814087,menp,Spatial Memory
C0815105,menp,conditioned taste aversion
C0815106,menp,Secondary generalization
C0860661,menp,oppositional
C0870100,menp,adolescent attitudes
C0870124,menp,alienation
C0870128,menp,ambition
C0870186,menp,Avoidance
C0870209,menp,Blame
C0870312,menp,commitment
C0870339,menp,connotations
C0870341,menp,Conscientiousness
C0870365,menp,Courage
C0870395,menp,decoding
C0870427,menp,disappointment
C0870431,menp,dislike
C0870433,menp,Dissatisfaction
C0870444,menp,doubt
C0870485,menp,emotional responses
C0870504,menp,envy
C0870509,menp,Escape (mental process)
C0870537,menp,face recognition
C0870784,menp,latent inhibition
C0870792,menp,Education Rate
C0870814,menp,Like
C0870868,menp,mediated responses
C0870934,menp,nach
C0870994,menp,career goals
C0871117,menp,Preconditioning
C0871247,menp,reminiscence
C0871356,menp,Sexual Satisfaction
C0871370,menp,skill learning
C0871447,menp,student attitudes
C0871501,menp,temptation
C0871504,menp,test anxiety
C0871615,menp,Word Recognition
C0871633,menp,desire
C0871635,menp,dishonesty
C0871641,menp,Affection
C0871689,menp,cognitive processes
C0871786,menp,internalization
C0871796,menp,Knowledge level
C0871828,menp,Neophobia
C0871938,menp,time out
C0876928,menp,Questioning
C0876955,menp,Charismatic Personality Trait
C0920397,menp,behavioral sensitization
C0920674,menp,voice recognition
C0935584,menp,Executive Function
C0935620,menp,Emotional states
C1145677,menp,language ability
C1171285,menp,Enabling
C1262620,menp,Negative attitude
C1331418,menp,Comfort
C1443086,menp,Alertness
C1456522,menp,Evaluating Health Information
C1510539,menp,Emotional Intelligence
C1510574,menp,Response Inhibition
C1510620,menp,"Models, Mental"
C1518918,menp,Pattern Recognition
C1527305,menp,Feelings
C1704726,menp,Confidence
C1828099,menp,Moral distress
C1999057,menp,assimilation
C2347948,menp,Reluctance
C2370864,menp,Trustworthiness
C2370884,menp,Emotional Regulation
C2370892,menp,Cognitive Flexibility
C2370909,menp,Simple calculation
C2371283,menp,Watching
C2371291,menp,Acquiring skills
C2371924,menp,Responsivity
C2371925,menp,Predictability
C2371926,menp,Approachability
C2371973,menp,Acquiring information
C2372006,menp,Speculating
C2372007,menp,Hypothesizing
C2700617,menp,Irritation - emotion
C2712312,menp,Actual Positive Self Esteem
C2936352,menp,Cognitive Reserve
