cui,type,name
C0002152,emod,Alloxan Diabetes
C0003865,emod,"Arthritis, Adjuvant-Induced"
C0004426,emod,"Sarcoma, Avian"
C0004565,emod,"Melanoma, B16"
C0007125,emod,"Carcinoma, Ehrlich Tumor"
C0012644,emod,Animal Disease Models
C0014072,emod,Experimental Autoimmune Encephalomyelitis
C0023420,emod,Leukemia L1210
C0025205,emod,"Melanoma, Experimental"
C0027659,emod,"Neoplasms, Experimental"
C0027814,emod,"Neuritis, Autoimmune, Experimental"
C0038433,emod,Streptozotocin Diabetes
C0079864,emod,Murine Acquired Immunodeficiency Syndrome
C0243038,emod,"Carcinoma, Lewis Lung"
C0752087,emod,"Myasthenia Gravis, Autoimmune, Experimental"
C0887898,emod,Experimental Lung Inflammation
C0971858,emod,"Arthritis, Collagen-Induced"
C0993582,emod,"Arthritis, Experimental"
C1510893,emod,Animal Cancer Model
C1511291,emod,Breast Cancer Model
C1516211,emod,Cancer Model
C1517490,emod,Gene Knock-Out Model
C1518385,emod,Non-Rodent Model
C1519523,emod,Tissue Model
C1519606,emod,Transgenic Model
C1520166,emod,Xenograft Model
C1522222,emod,Genetically Engineered Mouse
C1522225,emod,Knock-out
C2986594,emod,Mouse Model
C3897041,emod,M14
C3897262,emod,U251
C3897399,emod,T-47D
C3898209,emod,NCI-H460
C3898212,emod,NCI-H226
C3898546,emod,MOLT-4
C3898554,emod,MDA-MB-468
C3898555,emod,MDA-MB-435
C3898557,emod,MALME-3M
C3898997,emod,HCT-15
C3898998,emod,HCT-116
C3899818,emod,CCRF-CEM
C4050317,emod,Patient Derived Xenograft
