cui,type,name
C0015562,lbtr,False Negative Reactions
C0015563,lbtr,False Positive Reactions
C0019029,lbtr,Hemoglobin concentration result
C0019699,lbtr,HIV Seropositivity
C0034917,lbtr,Reduced Glutathione
C0036810,lbtr,Serum iron level result
C0042766,lbtr,Viruria
C0079356,lbtr,DNA Fingerprints
C0149708,lbtr,Hepatitis B Surface Antibody Positive
C0205558,lbtr,False Negative
C0231956,lbtr,Minimum volume
C0231967,lbtr,Regional lung volume
C0231968,lbtr,Regional vital capacity
C0231975,lbtr,Physiological dead space
C0232011,lbtr,Pleural pressure
C0232296,lbtr,Right axis deviation
C0233243,lbtr,Apgar score 1
C0241988,lbtr,Monoclonal Band
C0242089,lbtr,Serology positive
C0262506,lbtr,Hepatitis B core antibody positive
C0279759,lbtr,progesterone receptor positive
C0312830,lbtr,Normal erythrocyte production
C0391839,lbtr,Partial pressure CO2 result
C0427405,lbtr,Ferritin level
C0427602,lbtr,DDimer level
C0427713,lbtr,Specimen related microbial interpretation
C0427728,lbtr,Blood concentration results
C0427850,lbtr,Presence of cells
C0427861,lbtr,Human cells
C0427905,lbtr,Calcium bilirubinate crystal
C0428094,lbtr,Gross pathology
C0428196,lbtr,Bicarbonate level - finding
C0428212,lbtr,Finding of drug level
C0428394,lbtr,Aldosterone level result
C0428396,lbtr,Cortisol level
C0428436,lbtr,Ammonia level finding
C0428519,lbtr,Albumin level - finding
C0428536,lbtr,Immunoglobulin level - finding
C0428548,lbtr,Glucose level - finding
C0428554,lbtr,Finding of blood glucose level
C0428575,lbtr,Copper level
C0428643,lbtr,Pulmonary artery systolic pressure
C0428760,lbtr,Intensity change
C0428763,lbtr,Temporal resolution
C0428876,lbtr,Intracardiac pressure
C0429243,lbtr,Small intestine permeability
C0429896,lbtr,Type 4 hypersensitivity response
C0429899,lbtr,Flare reaction
C0455860,lbtr,Right ventricular mass
C0456170,lbtr,Left atrial pressure
C0456984,lbtr,Test Result
C0457587,lbtr,Middle ear pressure
C0486291,lbtr,albumin concentration
C0487112,lbtr,liquefaction
C0521144,lbtr,Seronegative
C0542213,lbtr,positive skin test
C0580343,lbtr,Stool culture positive
C0587081,lbtr,Laboratory test finding
C0728819,lbtr,Factor XII level
C0741132,lbtr,antibody positive
C0849535,lbtr,blood test result
C0849541,lbtr,skin test results
C0855852,lbtr,antibody (non-specific) negative
C0855856,lbtr,Negative Skin Test
C0878602,lbtr,alanine transaminase levels raised (plasma or serum)
C1148472,lbtr,Southern Blot result
C1254595,lbtr,laboratory results
C1261430,lbtr,Fasting blood sugar result
C1271650,lbtr,Antimicrobial activity
C1275604,lbtr,Serum lactate dehydrogenase level elevated
C1291747,lbtr,Increased estrogen level
C1295694,lbtr,Decreased serotonin level
C1306872,lbtr,Granulocyte count below reference range
C1318330,lbtr,Urine albumin:creatinine ratio result
C1335386,lbtr,Peripheral Blood Eosinophilia
C1441420,lbtr,Serum.total
C1516006,lbtr,Antibody Repertoire
C1517175,lbtr,Fibroblast Growth Factor 2 Overexpression
C1853129,lbtr,LABORATORY ABNORMALITIES
C2827746,lbtr,Microbial Susceptibility Test Result
C2827756,lbtr,Antimicrobial Nonsusceptibility Result
C2827758,lbtr,Antimicrobial Susceptibility Result
C3463810,lbtr,Proteomic Profile
C3656358,lbtr,HIV 1 subtype
C3687223,lbtr,Human herpesvirus 2 positive
C3714541,lbtr,Forced Vital Capacity
C3853499,lbtr,Fibrinogen in blood above reference range
C4086718,lbtr,PSA Level Five to Ten
C4086719,lbtr,PSA Level Ten to Fifty
C4086730,lbtr,Pathology Result
C4087005,lbtr,Cell Cycle Profile
C4290023,lbtr,ALK Positive
C4329510,lbtr,CD3 Positive
C4329796,lbtr,Epstein-Barr Virus Positive
C4330254,lbtr,Hepatitis C Virus Positive
C4330612,lbtr,MYC Positive
C4483183,lbtr,Serologic test result
C4521538,lbtr,Methicillin-resistant Staphylococcus aureus Measurement
C4525159,lbtr,BCL2 Positive
C4551415,lbtr,Invalid result
C4683792,lbtr,Hepatitis B Virus Positive
C4684400,lbtr,Rous Sarcoma Virus Positive
C4687402,lbtr,Clostridium difficile Positive
C5139299,lbtr,Positive direct antiglobulin test
C5201036,lbtr,Low Platelet Count
