cui,type,name
C0003855,anab,Arteriovenous fistula
C0005937,anab,Bone Cysts
C0009080,anab,Clubbed Fingers
C0009376,anab,Colonic Polyps
C0009917,anab,Contracture
C0011998,anab,Diastema of Teeth
C0012811,anab,Colon diverticulum anatomic structure
C0012817,anab,Diverticulum
C0014511,anab,Epithelial cyst
C0015207,anab,Eventration
C0016169,anab,pathologic fistula
C0017128,anab,Gastric Fistula
C0019270,anab,Hernia
C0019294,anab,"Hernia, Inguinal"
C0020449,anab,Hyperdistention
C0020496,anab,Hyperostosis of skull
C0021846,anab,Intestinal Polyps
C0022821,anab,Kyphosis deformity of spine
C0024636,anab,Malocclusion
C0026683,anab,Mucocele
C0031094,anab,Periodontal Pocket
C0032584,anab,polyps
C0034089,anab,Pulmonary Valve Stenosis
C0037157,anab,Simple cyst
C0037932,anab,Curvature of spine
C0040588,anab,Tracheoesophageal Fistula
C0042140,anab,Uterine Prolapse
C0080304,anab,Vascular Fistula
C0149614,anab,Adnexal Mass
C0149952,anab,Torsion of ovary
C0151489,anab,Arterial malformation
C0151536,anab,Stenosis of bronchus
C0154823,anab,Retinal defect
C0155136,anab,Descemetocele
C0155247,anab,Congenital nasolacrimal duct obstruction
C0155509,anab,Labyrinthine fistula
C0158570,anab,Vascular anomaly
C0162019,anab,Deformity of orbit
C0205929,anab,Anal Fistula
C0221224,anab,Invagination
C0235942,anab,Abnormal skull morphology
C0238441,anab,Subglottic stenosis
C0239337,anab,Deformity of limb
C0241665,anab,Abnormal venous morphology
C0262391,anab,bilateral hernia
C0264000,anab,Knuckle pads
C0265004,anab,Dilatation of aorta
C0266757,anab,Chorioallantoic placenta
C0266762,anab,Placenta previa marginalis
C0266785,anab,Abnormal umbilical cord
C0267094,anab,Broncho-esophageal fistula
C0267353,anab,Stricture of duodenum
C0267358,anab,Duodenal fistula
C0269199,anab,Stenosis of cervix
C0271134,anab,Deformed Pupil
C0302142,anab,Deformity
C0332447,anab,Morphologically abnormal structure (morphologic abnormality)
C0332449,anab,Minimal lesion
C0332472,anab,abnormal fragmented structure
C0332482,anab,Abnormal shape
C0332561,anab,Fibrous nodule
C0332886,anab,Coarctation
C0333044,anab,Posterior displacement
C0333047,anab,Recession
C0333056,anab,protrusion
C0333062,anab,Hernia sac
C0333068,anab,Flexion contracture
C0333099,anab,Fusiform Aneurysm
C0333113,anab,Sacculation
C0333162,anab,obstructions and stenoses
C0333262,anab,Vesicle (morphologic abnormality)
C0333311,anab,Sequestrum
C0333372,anab,Abscess cavity
C0340235,anab,Bronchobiliary fistula
C0340613,anab,Arterial aneurysm
C0341318,anab,Enterocutaneous Fistula
C0341906,anab,disproportion
C0342419,anab,Pituitary mass
C0392014,anab,Trachea displaced
C0398368,anab,Lymphatic Abnormalities
C0398373,anab,Lymph node fistula
C0400847,anab,Ileal Stenosis
C0410334,anab,Defect of articular cartilage
C0410719,anab,Deformity of bone
C0423772,anab,Cutaneous Fistula
C0431750,anab,Pinhole meatus
C0442859,anab,Intravascular obstruction
C0457193,anab,Soft tissue mass
C0520720,anab,Tarlov Cysts
C0521618,anab,Stenosis of ureter
C0521620,anab,Dilatation of ureter
C0553686,anab,Cerebral herniation
C0575157,anab,Deformity of spine
C0597984,anab,Biliary stricture
C0679403,anab,Vascular Stenosis
C0700638,anab,Common iliac aneurysm
C0729728,anab,Femoral false aneurysm
C0850304,anab,Popliteal aneurysm
C0851256,anab,Pseudocoarctation
C0853087,anab,Nail abnormality
C0854282,anab,Ocular Sinus
C0877104,anab,retinal toxicity
C0940885,anab,Dilated lesion
C0940903,anab,Lesion resected
C1262208,anab,cystic adenomatoid malformation
C1265574,anab,Redundant tissue
C1265601,anab,Solitary mass
C1265602,anab,Multiple masses
C1265603,anab,Firm mass
C1265604,anab,Ulcerated mass
C1265605,anab,Smooth mass
C1265764,anab,Reversible dilatation
C1265786,anab,Unilocular cyst
