cui,type,name
C0001282,lbpr,Activation Analysis
C0001802,lbpr,Agglutination Tests
C0004400,lbpr,Autoradiography
C0004618,lbpr,Bacterial Count Measurement
C0004642,lbpr,Bacteriological Techniques
C0004650,lbpr,Bacteriophage Typing
C0005507,lbpr,Biological Assay
C0005567,lbpr,Biosensing Techniques
C0005668,lbpr,Biuret Reaction
C0005729,lbpr,Bleeding time procedure
C0005771,lbpr,Blood Cell Count
C0005774,lbpr,Blood Chemical Analysis
C0005790,lbpr,Blood coagulation tests
C0005800,lbpr,Blood Gas Analysis
C0005833,lbpr,Blood Sedimentation
C0005844,lbpr,Blood typing procedure
C0005845,lbpr,Blood urea nitrogen measurement
C0005861,lbpr,Northern Blotting
C0005862,lbpr,Southern blot assay (procedure)
C0005863,lbpr,Western Blotting
C0005957,lbpr,Bone Marrow Examination
C0006779,lbpr,Calorimetry
C0006780,lbpr,"Calorimetry, Differential Scanning"
C0006781,lbpr,"Calorimetry, Indirect"
C0007584,lbpr,Cell Count
C0007585,lbpr,Cell Culture Techniques
C0007593,lbpr,Cell Fractionation
C0007594,lbpr,Cell fusion procedure
C0007616,lbpr,Cell Separation
C0007703,lbpr,Centrifugation
C0007704,lbpr,"Centrifugation, Density Gradient"
C0007705,lbpr,"Centrifugation, Isopycnic"
C0007706,lbpr,"Centrifugation, Zonal"
C0008550,lbpr,Chromatography
C0008551,lbpr,"Chromatography, Affinity"
C0008552,lbpr,"Chromatography, Agarose"
C0008553,lbpr,"Chromatography, DEAE-Cellulose"
C0008555,lbpr,Gas Chromatography
C0008556,lbpr,"Chromatography, Gas-Liquid"
C0008559,lbpr,Gel Chromatography
C0008562,lbpr,High pressure liquid chromatography procedure
C0008564,lbpr,Ion-Exchange Chromatography Procedure
C0008565,lbpr,Liquid Chromatography
C0008569,lbpr,Thin Layer Chromatography
C0008813,lbpr,Circular Dichroism
C0009017,lbpr,"Cloning, Molecular"
C0009069,lbpr,Clot retraction procedure
C0009385,lbpr,Colony-Forming Units Assay
C0009407,lbpr,Colorimetry
C0009541,lbpr,Complement Fixation Tests
C0009555,lbpr,Complete Blood Count
C0009961,lbpr,Coombs Test
C0010214,lbpr,Countercurrent electrophoresis measurement
C0010364,lbpr,"Crosses, Genetic"
C0010367,lbpr,"Crossmatching, Blood"
