cui,type,name
C0000901,humn,acceptors
C0000937,humn,Accountant
C0001792,humn,Elderly (population group)
C0001795,humn,"Aged, 80 and over"
C0002049,humn,Aliens
C0002122,humn,Allied Health Personnel
C0002460,humn,American Indians
C0002695,humn,Amputees
C0003183,humn,Anthropologist
C0003988,humn,Asian Americans
C0004643,humn,Bacteriologist
C0004746,humn,Barefoot Doctors
C0005680,humn,Black race
C0005795,humn,Blood donor
C0007457,humn,Caucasoid Race
C0008098,humn,"Child, Hospitalized"
C0008099,humn,Institutionalized Child
C0008121,humn,Chinese Americans
C0008935,humn,Clergy
C0008961,humn,Clinical Investigators
C0009467,humn,Community Health Workers
C0009484,humn,community worker
C0009817,humn,Consultant
C0010082,humn,Coroners
C0010331,humn,crippled
C0010476,humn,Currently Married
C0011286,humn,Demographers
C0011327,humn,Dental Assistants
C0011369,humn,Dental hygienist (occupation)
C0011420,humn,Dental Staff
C0011441,humn,Dentist
C0011442,humn,"Dentists, Women"
C0012613,humn,Disadvantaged
C0013018,humn,Donor person
C0013135,humn,Dropouts
C0013331,humn,Dutch Population
C0013913,humn,Embalmer
C0013963,humn,Emergency Medical Technicians
C0014845,humn,Eskimo Population
C0015031,humn,Ethnic group
C0015535,humn,Faculty
C0015537,humn,"Faculty, Medical"
C0015538,humn,"Faculty, Nursing"
C0015621,humn,Famous Persons
C0016075,humn,fieldwork
C0017319,humn,General Practitioners
C0018422,humn,Roma ethnic group
C0018576,humn,Disabled Persons
C0018676,humn,"Nurses, Head"
C0018724,humn,Health Personnel
C0018765,humn,Health Visitors
C0019576,humn,Hispanic Americans
C0019863,humn,Homeless persons
C0019898,humn,Homosexuals
C0019949,humn,Hospital Administrators
C0020044,humn,House Staff
C0020155,humn,Human Volunteers
C0021208,humn,"Indians, North American"
C0021209,humn,South American Indians
C0021288,humn,Low Birth Weight Infant
C0021293,humn,"Infant, Postmature"
C0021426,humn,Information Specialists
C0021729,humn,Interest Groups
C0021821,humn,Interviewers
C0022389,humn,Jews
C0022866,humn,Labor Force
C0023226,humn,Legal Guardians
C0024045,humn,Low-Income Population
C0024908,humn,Matched Groups
C0025081,humn,Physician Executives
C0025082,humn,"Examiner, Medical"
C0025106,humn,Medical Staff
C0025109,humn,"Medical Staff, Hospital"
C0025266,humn,Male population group
C0025360,humn,Mentally Ill Persons
C0025369,humn,Mentors
C0025884,humn,Mexican Americans
C0026065,humn,Middle Class Population
C0026083,humn,Midwife
C0026092,humn,Migrant Workers
C0026093,humn,Migrants
C0026126,humn,Military Personnel
C0026192,humn,Minority Groups
C0026767,humn,Multiple Partners
C0026870,humn,Muslim population group
C0027567,humn,African race
C0028574,humn,Nuclear Family
C0028652,humn,Nurse Administrator
C0028654,humn,Clinical Nurse Specialists
C0028655,humn,Nurse Midwife
C0028657,humn,nurse practitioner
C0028661,humn,Nurses
C0028663,humn,Nurses' Aides
C0028676,humn,"Nurses, Male"
C0028698,humn,Nursing Staff
C0028699,humn,"Nursing Staff, Hospital"
C0028799,humn,Occupational health nurse
C0028807,humn,Occupational therapist
C0029146,humn,Optometrist
C0029206,humn,organ donor
C0029975,humn,Ovum Donors
C0030450,humn,Paramedical Personnel
C0030767,humn,Peer Group
C0031228,humn,"Personnel, Hospital"
C0031323,humn,Pharmacist
C0031831,humn,Physicians
C0031833,humn,Physician Assistant
C0031836,humn,"Physicians, Women"
C0032730,humn,Portuguese population
C0032804,humn,Postpartum Women
C0032933,humn,Precipitator
C0033011,humn,Pregnant Women
C0033131,humn,Primary Care Physicians
C0033152,humn,Primitive Societies
C0033167,humn,Prisoners
C0033176,humn,Private Sector
C0033872,humn,Psychiatrist
C0033908,humn,Psychologist
C0034022,humn,Public Health Nurses
C0034035,humn,Public Sector
C0034043,humn,Puerto Ricans
