cui,type,name
C0053784,clnd,bismuth iodoform paraffin paste
C0073384,clnd,Ringer's acetate
C0077548,clnd,Tyrode's solution
C0206948,clnd,gatorade
C0304468,clnd,Acetic acid solution
C0305870,clnd,Desitin Ointment
C0307166,clnd,xylometazoline Nasal Solution [Otrivin]
C0308094,clnd,Vicks Vaporub
C0308158,clnd,Lidocaine Injectable Solution [Xylocaine]
C0308803,clnd,dexamethasone injection
C0310206,clnd,STERILE SALINE SOLUTION
C0352155,clnd,Chlorhexidine Mouthwash
C0354012,clnd,"ANUSOL OINT,RTL"
C0358855,clnd,Nicotine Transdermal Patch
C0359946,clnd,tetanus injection
C0360513,clnd,testosterone patch
C0360528,clnd,Oral form dexamethasone
C0541491,clnd,Drugs and Biologicals
C0599396,clnd,Sleeping Pills
C0599654,clnd,Nicotine Chewing Gum
C0699222,clnd,Nitroglycerin Transdermal System
C0785689,clnd,alcohol swabs
C0812987,clnd,Chemotherapy Drugs Adminstered
C0872351,clnd,monolayer
C0973919,clnd,ALCOHOL/BENZOIC ACID/EUCALYPTOL/METHYL SALICYLATE/THYMOL LIQUID
C0980221,clnd,Sodium Chloride 9 MG/ML Injectable Solution
C0983012,clnd,Acyclovir 800 MG
C0983829,clnd,Ascorbic Acid 500 MG
C0983879,clnd,Aspirin 75 MG
C0985347,clnd,Dexamethasone 6 MG
C0985452,clnd,Glucose 50 MG/ML
C0985453,clnd,Glucose 500 MG/ML
C0985489,clnd,Diazepam 10 MG
C0986065,clnd,Finasteride 1 MG
C0986076,clnd,Fluconazole 200 MG
C0986240,clnd,glimepiride 4 MG
C0987217,clnd,Lisinopril 10 MG
C0987814,clnd,Methylprednisolone 8 MG
C0989247,clnd,Prednisone 20 MG
C0989915,clnd,Simvastatin 20 MG
C0990166,clnd,Sodium Chloride 0.154 MEQ/ML
C0990458,clnd,Sulindac 150 MG
C0992015,clnd,Aspirin 325 MG
C0992473,clnd,isoniazid 300 MG
C0992676,clnd,olanzapine 5 MG
C1124675,clnd,clopidogrel 75 MG
C1124741,clnd,Albuterol 2 MG
C1124794,clnd,Amlodipine 10 MG
C1124796,clnd,Amlodipine 5 MG
C1125541,clnd,Methylprednisolone 40 MG
C1126013,clnd,Levofloxacin 750 MG
C1126043,clnd,Oseltamivir 75 MG
C1126204,clnd,valacyclovir 500 MG
C1126333,clnd,Azithromycin 500 MG
C1126659,clnd,montelukast 4 MG
C1128669,clnd,tizanidine 2 MG
C1145804,clnd,lansoprazole 15 MG
C1170622,clnd,Strong Iodine Solution
C1245138,clnd,bismuth subsalicylate Oral Tablet
C1245764,clnd,Dexamethasone Ophthalmic Suspension
C1247033,clnd,Mupirocin Topical Ointment
C1248419,clnd,Zinc Gluconate Oral Lozenge
C1248424,clnd,ZINC LOZENGE
C1248486,clnd,Nitroglycerin Topical Ointment
C1251800,clnd,Acyclovir Topical Cream
C1251857,clnd,Calamine Topical Lotion
C1253623,clnd,Testosterone Topical Cream
C1262968,clnd,Amisulpride 200 MG
C1305553,clnd,Oxygen 100 %
C1378220,clnd,nitazoxanide Oral Tablet
C1381542,clnd,Ethanol 70%
C1533720,clnd,Prednisone 5 MG
C1677789,clnd,Ribavirin 600 MG
C1704405,clnd,Amoxicillin 125 MG
C1812980,clnd,sitagliptin 100 MG
C1815705,clnd,Isopropyl Alcohol 0.7 ML/ML Medicated Pad
C1967870,clnd,Ipratropium Metered Dose Inhaler
C1967929,clnd,lopinavir 100 MG
C2344617,clnd,dasatinib 100 MG
C2347652,clnd,Povidone-Iodine Solution
C2702454,clnd,Dexamethasone Drug Implant
C2722078,clnd,bepotastine Ophthalmic Solution
C2741194,clnd,Ritonavir Oral Tablet
C2917463,clnd,Itraconazole 200 MG
C3192374,clnd,Nicotine Nasal Spray
C3194638,clnd,chloroquine phosphate 500 MG
C3204577,clnd,crizotinib 250 MG
C3215191,clnd,Fluorouracil Topical Product
C3217334,clnd,Sulfur Topical Product
C3497716,clnd,teriflunomide 14 MG
C3556802,clnd,dimethyl fumarate 240 MG
C3556836,clnd,Tobramycin Inhalation Powder
C3644722,clnd,Sodium Bicarbonate Mouthwash
C3692488,clnd,Macitentan 10 MG
C3709918,clnd,dapagliflozin 10 MG
C3859337,clnd,nintedanib 100 MG
C4018859,clnd,Epinephrine Injection
C4019047,clnd,cetuximab Injection
C4019050,clnd,tocilizumab Injection
C4019255,clnd,adalimumab Injection
C4048698,clnd,Dipyridamole Liquid Injection
C4060412,clnd,raxibacumab Injection
C4257321,clnd,Glucose Injection
C4282818,clnd,Sodium Chloride Injection
C4282968,clnd,Propofol Injection
C4293585,clnd,heparin Injection
C4731644,clnd,rivaroxaban 2.5 MG
C5201274,clnd,Ascorbate Injection
