cui,type,name
C0002638,bdsu,Amniotic Fluid
C0003662,bdsu,Aqueous Humor
C0003964,bdsu,Peritoneal Fluid (body substance)
C0005388,bdsu,Bile fluid
C0005767,bdsu,Blood
C0005768,bdsu,In Blood
C0005835,bdsu,Blood Stains
C0005889,bdsu,Body Fluids
C0006279,bdsu,Bronchoalveolar Lavage Fluid
C0006736,bdsu,Calculi
C0007806,bdsu,Cerebrospinal Fluid
C0007872,bdsu,Cervix Mucus
C0008730,bdsu,Chyle
C0009413,bdsu,Colostrum
C0010437,bdsu,Cud
C0011343,bdsu,Dental Cementum
C0011350,bdsu,Dental Enamel
C0011429,bdsu,Dentin
C0012621,bdsu,Body Fluid Discharge
C0014166,bdsu,Endolymph
C0015349,bdsu,Extracellular Fluid
C0015380,bdsu,Extravascular Lung Water
C0015388,bdsu,Exudate
C0015733,bdsu,Feces
C0015925,bdsu,fetal blood
C0016431,bdsu,Follicular Fluid
C0016709,bdsu,Fresh frozen plasma
C0016742,bdsu,Frozen Semen
C0017119,bdsu,Gastric Acid
C0017133,bdsu,Gastric Juice (substance)
C0017177,bdsu,Gastrointestinal Contents
C0017564,bdsu,Gingival Crevicular Fluid
C0019051,bdsu,Hemolymph
C0020191,bdsu,Hyalin
C0021849,bdsu,Intestinal Secretions
C0021866,bdsu,Intracellular Fluid
C0024202,bdsu,Lymph
C0025047,bdsu,Meconium
C0025111,bdsu,Medical Waste
C0026131,bdsu,Milk (body substance)
C0026140,bdsu,"Milk, Human"
C0026727,bdsu,Mucous body substance
C0030296,bdsu,pancreatic juice
C0031059,bdsu,Perilymph
C0032105,bdsu,Plasma
C0034161,bdsu,Pus
C0036087,bdsu,saliva
C0036511,bdsu,Sebum
C0036537,bdsu,Bodily secretions
C0036614,bdsu,Seminal fluid
C0037359,bdsu,Smegma
C0038056,bdsu,Sputum
C0038352,bdsu,Gastric Content
C0038984,bdsu,Sweat
C0039097,bdsu,Synovial Fluid
C0039409,bdsu,Tears body substance
C0040767,bdsu,Transudate
C0042018,bdsu,Urinary Calculi
C0042036,bdsu,Urine
C0042965,bdsu,Vomitus
C0162367,bdsu,Interstitial Fluid
C0162371,bdsu,Umbilical Cord Blood
C0178913,bdsu,Blood specimen
C0206289,bdsu,Nasal Lavage Fluid
C0221957,bdsu,Cutaneous fluid
C0222058,bdsu,Dander
C0225355,bdsu,Cytologic material (specimen)
C0225378,bdsu,Upper respiratory tract mucus
C0225386,bdsu,Breath
C0225387,bdsu,Exhaled air (substance)
C0225389,bdsu,Alveolar air
C0225392,bdsu,Nasal mucus
C0225519,bdsu,Laryngeal mucus
C0225603,bdsu,Bronchial mucus
C0225778,bdsu,Pleural fluid
C0226884,bdsu,Digestive system fluid
C0226888,bdsu,Fecal vomitus
C0226893,bdsu,Intestinal Contents
C0227143,bdsu,Pharyngeal mucus
C0227245,bdsu,Ruminal contents
C0227255,bdsu,Abomasal contents
C0227258,bdsu,Small intestine contents
C0227306,bdsu,Duodenal juice
C0227352,bdsu,Colonic mucus
C0227363,bdsu,Colonic contents
C0227397,bdsu,Rectal mucus
C0227600,bdsu,Urinary tract fluid
C0227854,bdsu,Menstrual fluid
C0227855,bdsu,Lochia
C0227977,bdsu,Prostatic fluid
C0227987,bdsu,Seminal vesicle fluid
C0228033,bdsu,Epididymal fluid
C0229096,bdsu,Vitreous humor
C0229664,bdsu,peripheral blood
C0229665,bdsu,Blood arterial
C0229667,bdsu,Venous blood substance
C0229671,bdsu,Serum
C0230885,bdsu,Extracellular material
C0230895,bdsu,Connective tissue fiber
C0230961,bdsu,Placental fluid
C0230988,bdsu,Allantoic fluid
C0231134,bdsu,Fetal fluids
C0233929,bdsu,Emission - Male genitalia finding
C0242216,bdsu,Biliary calculi
C0267869,bdsu,Bile duct calculus
C0302143,bdsu,Casts body substance
C0302306,bdsu,Inflammatory exudate
C0302307,bdsu,Mucopurulent discharge
C0310977,bdsu,Normal animal serum
C0333022,bdsu,Struvite calculus
C0333026,bdsu,Calculus = calcium oxalate
C0333033,bdsu,Fecalith
C0333121,bdsu,Hyaline casts
C0333122,bdsu,Bile cast
C0333123,bdsu,Hemoglobin cast
C0333273,bdsu,Mucus discharge
C0333571,bdsu,Focal amyloid
C0333580,bdsu,Calcospherite
C0344392,bdsu,Urate crystals (substance)
C0369078,bdsu,Cystine crystal (substance)
C0370199,bdsu,Aspirate substance
C0370205,bdsu,Specimen Type - Sputum - coughed
C0370220,bdsu,Platelet rich plasma
C0370231,bdsu,whole blood
C0376496,bdsu,Dentinal Fluid
C0392908,bdsu,Vaginal secretion
C0427896,bdsu,Crystal - human material
C0427909,bdsu,Monosodium urate crystals
C0438730,bdsu,Saliva specimen
C0438731,bdsu,Nasal fluid sample
C0438734,bdsu,Fluid specimen
C0438737,bdsu,Bone marrow specimen
C0439056,bdsu,Throat swab sample
C0440406,bdsu,Animal material
C0440421,bdsu,Droppings
C0440426,bdsu,Rat epithelium
C0440429,bdsu,Rabbit epithelium
C0440430,bdsu,Swine epithelium
C0440432,bdsu,Camel epithelium
C0440435,bdsu,Dog epithelium
C0440436,bdsu,Guinea-pig epithelium
C0440438,bdsu,Mouse epithelium
C0440439,bdsu,Pig epithelium
C0440454,bdsu,Animal dander
C0440470,bdsu,Human material
C0440737,bdsu,Blood material
C0440738,bdsu,Circulating blood
C0440739,bdsu,Mixed venous blood
