cui,type,name
C0012727,spco,Spatial Displacement
C0013125,spco,intravenous administration
C0033625,spco,Protein Conformation
C0037775,spco,Spatial Distribution
C0042569,spco,Vertical Dimension
C0042826,spco,Visual Fields
C0079220,spco,Destination
C0162807,spco,"Protein Structure, Secondary"
C0175566,spco,Open
C0205052,spco,rectal
C0205064,spco,Cervical
C0205070,spco,Testiculo-
C0205090,spco,Right
C0205091,spco,Left
C0205092,spco,Unilateral
C0205093,spco,Lateral
C0205095,spco,Dorsal
C0205098,spco,Medial
C0205100,spco,Peripheral
C0205101,spco,Extrinsic
C0205102,spco,Internal
C0205103,spco,Intermediate
C0205106,spco,Transverse - anatomical location
C0205107,spco,Proximal
C0205108,spco,Distal (qualifier value)
C0205111,spco,Apical
C0205112,spco,Basal
C0205113,spco,Circumferential
C0205115,spco,Afferent
C0205116,spco,Efferent
C0205117,spco,Adjacent
C0205122,spco,Segmental
C0205124,spco,Superficial
C0205125,spco,Deep (qualifier value)
C0205126,spco,Horizontal
C0205127,spco,Longitudinal
C0205128,spco,Vertical
C0205131,spco,Axial
C0205132,spco,Linear
C0205134,spco,Curved
C0205137,spco,Saccular
C0205139,spco,Hemispheric
C0205141,spco,Stellate
C0205143,spco,Angular
C0205144,spco,Junctional
C0205150,spco,Hilar
C0205151,spco,Capsular
C0205152,spco,Subcapsular
C0205154,spco,Along edge (qualifier value)
C0205157,spco,Remote
C0205201,spco,Cavernous
C0205219,spco,Diffuse
C0205221,spco,Disseminated
C0205229,spco,Expanding
C0205234,spco,Focal
C0205242,spco,Cleaved
C0205276,spco,Local
C0205283,spco,Contiguous
C0205284,spco,Marginal
C0205292,spco,Multifocal
C0205376,spco,Unilocular
C0205380,spco,Walled
C0205384,spco,Branching (qualifier value)
C0205489,spco,Dermatologic
C0205675,spco,Attachment site
C0221912,spco,Cutaneous
C0227843,spco,Endometrial
C0231472,spco,Standing position
C0237096,spco,residence
C0332207,spco,Acinar
C0332297,spco,Bounded by
C0332462,spco,Folded structure
C0332463,spco,Narrowed structure
C0332464,spco,Widening
C0332480,spco,Normal shape
C0332488,spco,Club shape
C0332490,spco,Round shape
C0332492,spco,Ovoid shape
C0332501,spco,Spherical shape
C0332503,spco,Wedge shape
C0332514,spco,Asymmetry
C0332569,spco,Nodosity
C0332574,spco,macular
C0332624,spco,Dispersion
C0337094,spco,Exit
C0337095,spco,Entrance
C0337141,spco,Shaft (site)
C0348016,spco,Intravenous
C0392752,spco,Localized
C0439644,spco,Plaque-like
C0439645,spco,Band form
C0439736,spco,Right lower quadrant
C0439739,spco,Reticular
C0439742,spco,Scattered
C0439744,spco,Concentric
C0439755,spco,Directions
C0439766,spco,Left direction
C0439780,spco,Forward
C0439784,spco,Retrograde direction
C0439788,spco,Outward
C0439799,spco,Channel
C0441635,spco,Anatomical segmentation
C0441986,spco,Relative sites
C0441988,spco,Contralateral
C0441994,spco,Lower - spatial qualifier
C0441995,spco,Mural
C0442003,spco,Mid-zone
C0442004,spco,Septal
C0442010,spco,Buccal
C0442025,spco,Muscular
C0442027,spco,Oral
C0442030,spco,Parietal
C0442040,spco,Salivary
C0442041,spco,Sinusoidal
C0442045,spco,Visceral
C0442054,spco,Dorsal part
C0442056,spco,Medial part
C0442080,spco,Centrilobular
C0442087,spco,Extracorporeal
C0442107,spco,Intra-location
C0442111,spco,Intracerebral
C0442115,spco,Intraluminal
C0442117,spco,Intramuscular
C0442120,spco,Intraperitoneal
C0442121,spco,Intrapulmonary
C0442123,spco,Intravascular
C0442156,spco,Periacinar
C0442161,spco,Perinephric
C0442165,spco,Perivascular
C0442335,spco,Vectors
C0442387,spco,Transtracheal
C0442419,spco,bronchoscopic
C0442504,spco,Place
C0442519,spco,Home environment
C0443156,spco,Bipolar
C0443203,spco,Distant
C0443204,spco,Divergence
C0443251,spco,Limbal
C0443264,spco,Modulated
C0443315,spco,subcutaneous
C0444454,spco,Access
C0444498,spco,In situ
C0444576,spco,Posterior pole
C0444598,spco,Middle
C0444628,spco,Crescents
C0444669,spco,Core
C0444764,spco,Coils (formation)
C0444914,spco,Domed
C0444916,spco,Duplex
C0444930,spco,End
C0445022,spco,Loop
