cui,type,name
C0000872,hcro,Academic Medical Centers
C0002424,hcro,Ambulatory Care Facilities
C0002458,hcro,American Heart Association
C0005770,hcro,Blood Banks
C0006425,hcro,Burn Units
C0007670,hcro,Centers for Disease Control and Prevention (U.S.)
C0009469,hcro,Community Health Centers
C0009478,hcro,Community Pharmacies
C0010066,hcro,Coronary Care Units
C0010089,hcro,Corporate Practice
C0011212,hcro,Delivery Rooms
C0011344,hcro,Dental Clinics
C0011357,hcro,Dental Facilities
C0013185,hcro,Drug Industry
C0013966,hcro,Emergency Outpatient Unit
C0016457,hcro,Food and Agriculture Organization of the United Nations
C0018262,hcro,Group Practice
C0018696,hcro,Health Care Systems
C0018704,hcro,Health care facility
C0018720,hcro,Health Maintenance Organizations
C0019870,hcro,Homes for the Aged
C0019947,hcro,hospice environment
C0019961,hcro,Hospital Departments
C0019988,hcro,Hospital Units
C0019994,hcro,Hospitals
C0019996,hcro,"Hospitals, Animal"
C0019999,hcro,"Hospitals, Cancer"
C0020000,hcro,"Hospitals, Chronic Disease"
C0020003,hcro,"Hospitals, Community"
C0020005,hcro,"Hospitals, County"
C0020006,hcro,"Hospitals, District"
C0020008,hcro,"Hospitals, General"
C0020010,hcro,"Hospitals, Maternity"
C0020012,hcro,Military Hospitals
C0020013,hcro,"Hospitals, Municipal"
C0020017,hcro,"Hospitals, Pediatric"
C0020021,hcro,Psychiatric hospital
C0020022,hcro,"Hospitals, Public"
C0020023,hcro,"Hospitals, Rural"
C0020024,hcro,"Hospitals, Satellite"
C0020025,hcro,special hospital
C0020026,hcro,"Hospitals, State"
C0020027,hcro,Teaching Hospitals
C0020028,hcro,"Hospitals, University"
C0020029,hcro,"Hospitals, Urban"
C0020030,hcro,"Hospitals, Veterans"
C0021708,hcro,intensive care unit
C0021709,hcro,"Intensive Care Units, Neonatal"
C0021710,hcro,Pediatric intensive care unit
C0022877,hcro,Laboratory
C0022879,hcro,"Laboratories, Hospital"
C0023337,hcro,Leper Colonies
C0025354,hcro,Mental Health Associations
C0026331,hcro,Mobile Health Unit
C0026745,hcro,"System, Multi-Hospital"
C0027450,hcro,"National Center for Health Statistics, U.S."
C0027463,hcro,"National Institute for Occupational Safety and Health, U.S."
C0027466,hcro,National Institute of Mental Health (U.S.)
C0027468,hcro,United States National Institutes of Health
