cui,type,name
C0001593,socb,Adoption
C0009236,socb,Coercion
C0009452,socb,Communication
C0010383,socb,Crowding
C0012742,socb,Dissent
C0013772,socb,Elder Abuse
C0018896,socb,Helping Behavior
C0023676,socb,Life Style
C0031830,socb,Physician-Patient Relations
C0032942,socb,Predatory Behavior
C0035820,socb,Social Role
C0037395,socb,Social Adjustment
C0037412,socb,Social Distance
C0085091,socb,Needle Sharing
C0086597,socb,Mediate
C0205905,socb,Racism
C0233512,socb,Normal behavior
C0237101,socb,Social interaction finding
C0282116,socb,Collaboration
C0558125,socb,Monogamous
C0597535,socb,Success
C0599437,socb,Authority
C0678640,socb,degree of relationship - exchange
C0679498,socb,deviance
C0679932,socb,competition
C0680011,socb,fidelity
C0680226,socb,Disputes
C0680230,socb,Accomplishment
C0680236,socb,solidarity
C0680240,socb,Agreement
C0680242,socb,antagonism
C0680243,socb,controversy
C0815198,socb,social life
C0871062,socb,persecution
C0871282,socb,rumors
C1261512,socb,Attack behavior
C1690528,socb,Herd
C2371613,socb,Socializing
C2371737,socb,Societal attitudes
