cui,type,name
C0001546,mobd,Adjustment Disorders
C0001707,mobd,Aerophagy
C0001723,mobd,"Affective Disorders, Psychotic"
C0001818,mobd,Agoraphobia
C0001956,mobd,Alcohol Use Disorder
C0001969,mobd,Alcoholic Intoxication
C0001973,mobd,"Alcoholic Intoxication, Chronic"
C0002020,mobd,Alexithymia
C0002622,mobd,Amnesia
C0003125,mobd,Anorexia Nervosa
C0003431,mobd,Antisocial Personality Disorder
C0003467,mobd,Anxiety
C0003469,mobd,Anxiety Disorders
C0003477,mobd,Separation Anxiety Disorder
C0003537,mobd,Aphasia
C0003550,mobd,Broca Aphasia
C0003910,mobd,Articulation Disorders
C0004249,mobd,Atrocities
C0004352,mobd,Autistic Disorder
C0004930,mobd,Behavior Disorders
C0004936,mobd,Mental disorders
C0005586,mobd,Bipolar Disorder
C0006012,mobd,Borderline Personality Disorder
C0006325,mobd,Bruxism
C0006370,mobd,Bulimia
C0006433,mobd,"Burnout, Professional"
C0007370,mobd,Catalepsy
C0007398,mobd,Catatonia
C0008060,mobd,child abuse behavior
C0008062,mobd,Child Sexual Abuse
C0008073,mobd,Developmental Disabilities
C0008909,mobd,Claustrophobia
C0009171,mobd,Cocaine Abuse
C0009176,mobd,Cocaine intoxication
C0009241,mobd,Cognition Disorders
C0009426,mobd,Combat Disorders
C0009460,mobd,Communication impairment
C0009595,mobd,Obsessive-Compulsive Personality
C0009676,mobd,Confusion
C0009792,mobd,Consciousness Disorders
C0009946,mobd,Conversion disorder
C0009983,mobd,Coprophagia
C0011206,mobd,Delirium
C0011253,mobd,Delusions
C0011551,mobd,Depersonalization
C0011570,mobd,Mental Depression
C0011581,mobd,Depressive disorder
C0013146,mobd,Drug abuse
C0013362,mobd,Dysarthria
C0013415,mobd,Dysthymic Disorder
C0013473,mobd,Eating Disorders
C0013772,mobd,Elder Abuse
C0013985,mobd,Emotional Disturbances
C0015480,mobd,Factitious Disorders
C0015957,mobd,"Fetishism, Psychiatric"
C0017494,mobd,Gerstmann Syndrome
C0018524,mobd,Hallucinations
C0018672,mobd,Head Banging
C0018779,mobd,"Hearing Loss, Functional"
C0020594,mobd,Hypoactive Sexual Desire Disorder
C0020604,mobd,Hypochondriasis
C0020796,mobd,Profound Mental Retardation
C0020903,mobd,Illusions
C0021122,mobd,"Disruptive, Impulse Control, and Conduct Disorders"
C0021125,mobd,Impulsive Behavior
C0021449,mobd,Inhalant Abuse
C0023015,mobd,Language Disorders
C0023186,mobd,Academic skill disorder
C0024517,mobd,"Major depression, single episode"
C0024809,mobd,Marijuana Abuse
C0025193,mobd,Melancholia
C0025261,mobd,Memory Disorders
C0025362,mobd,Mental Retardation
C0026106,mobd,Mild Mental Retardation
C0026552,mobd,Morphine Dependence
C0026773,mobd,Dissociative Identity Disorder
C0027401,mobd,Narcissism
C0027804,mobd,Neurasthenia
C0027932,mobd,Neurotic Disorders
C0028043,mobd,Nicotine Dependence
C0028047,mobd,Nicotine withdrawal
C0028768,mobd,Obsessive-Compulsive Disorder
C0029095,mobd,Opioid abuse
C0029104,mobd,Opioid withdrawal
C0029121,mobd,Oppositional Defiant Disorder
C0029226,mobd,"Hallucinations, Organic"
C0030319,mobd,Panic Disorder
C0030662,mobd,"Gambling, Pathological"
C0030764,mobd,Pedophilia
C0030975,mobd,Perceptual Disorders
C0031212,mobd,Personality Disorders
C0031391,mobd,Phencyclidine Abuse
C0031572,mobd,"Phobia, Social"
C0031873,mobd,Pica Disease
C0033038,mobd,Premature Ejaculation
C0033831,mobd,Psychological pseudocyesis
C0033931,mobd,Psychophysiologic Disorders
C0033958,mobd,"Psychosis, Brief Reactive"
C0033975,mobd,Psychotic Disorders
C0036337,mobd,Schizoaffective Disorder
C0036341,mobd,Schizophrenia
C0036857,mobd,Severe intellectual disability
C0036888,mobd,Sex Offenses
C0036939,mobd,Shared Paranoid Disorder
C0037320,mobd,Night Terrors
C0037423,mobd,Social maladjustment
C0037650,mobd,Somatoform Disorder
C0038273,mobd,Stereotypic Movement Disorder
C0038436,mobd,Post-Traumatic Stress Disorder
C0038441,mobd,"Stress Disorders, Traumatic"
C0038443,mobd,"Stress, Psychological"
C0038506,mobd,Stuttering
C0038580,mobd,Substance Dependence
C0038586,mobd,Substance Use Disorders
C0038587,mobd,Substance Withdrawal Syndrome
C0040188,mobd,Tic disorder
C0040332,mobd,Tobacco Dependence
C0040336,mobd,Tobacco Use Disorder
C0040701,mobd,Adjustment reaction
C0040953,mobd,Trichotillomania
C0041671,mobd,Attention Deficit Disorder
C0041696,mobd,Unipolar Depression
C0042693,mobd,Violence
C0085159,mobd,Seasonal Affective Disorder
C0085281,mobd,Addictive Behavior
C0085628,mobd,Stupor
C0085632,mobd,Apathy
C0085633,mobd,Mood swings
C0085762,mobd,Alcohol abuse
C0086168,mobd,Dissociation
C0086181,mobd,Intravenous Drug Abuse
C0086182,mobd,"Drug Abuse, Parenteral"
C0086209,mobd,Emotional Stress
C0086769,mobd,Panic Attacks
C0149623,mobd,behavior disturbance
C0149779,mobd,Somatization
C0152186,mobd,Bestiality
C0154575,mobd,Rumination Disorders
C0178417,mobd,Anhedonia
C0178546,mobd,Mental disorder in childhood
C0206073,mobd,Domestic Violence
C0221074,mobd,"Depression, Postpartum"
C0221503,mobd,insanity
C0221508,mobd,Nervous breakdown
C0221521,mobd,Culture shock
C0221765,mobd,Chronic schizophrenia
C0232480,mobd,Geophagia
C0233459,mobd,Emotional disorder
C0233477,mobd,Dysphoric mood
C0233494,mobd,Tension
C0233514,mobd,Abnormal behavior
C0233522,mobd,Inappropriate behavior
C0233523,mobd,Antisocial behavior
C0233524,mobd,Falsification
C0233532,mobd,Maladaptive behavior associated with physical illness
C0233535,mobd,Butting
C0233558,mobd,Temper tantrum
C0233572,mobd,Frenzy
C0233577,mobd,Mimicry
C0233591,mobd,Twirling
C0233593,mobd,Eye poking
C0233594,mobd,Tail-biting
C0233601,mobd,Spraying behavior
C0233622,mobd,Ritual compulsion
C0233640,mobd,Magical thinking
C0233643,mobd,Incoherent thinking
C0233649,mobd,Circumstantiality
C0233651,mobd,Perseveration
C0233656,mobd,Mental condensation
C0233677,mobd,Nihilistic delusion
C0233681,mobd,Grandiose delusions
C0233697,mobd,Obsessions
C0233701,mobd,Fear of heights
C0233703,mobd,Xenophobia
C0233728,mobd,Lisping
C0233737,mobd,Circumlocution
C0233746,mobd,Perceptual disturbance
C0233754,mobd,Derealization
C0233778,mobd,Synesthesia
C0233794,mobd,Memory impairment
C0233818,mobd,Impaired judgement
C0233953,mobd,Sexual aggression
C0234002,mobd,Sexual frustration
C0234022,mobd,Anorgasmia
C0234512,mobd,Prosopagnosia
C0234985,mobd,Mental deterioration
C0235013,mobd,Hypervigilance
C0235165,mobd,acute mania
C0235204,mobd,Irrational thoughts
C0236720,mobd,Hallucinogen Persisting Perception Disorder
C0236801,mobd,"Phobia, Specific"
C0236816,mobd,"Stress Disorders, Traumatic, Acute"
C0236818,mobd,Selective Mutism
C0236848,mobd,Age-related cognitive decline
C0236865,mobd,Relational problem NOS
C0236991,mobd,primary sleep disorders
C0237123,mobd,Alcohol or Other Drugs use
C0237236,mobd,Sexual assault
C0237593,mobd,Emotionality
C0237715,mobd,Emotional Maladjustment
C0237932,mobd,emotional trauma
C0240602,mobd,opioid use
C0240735,mobd,Personality Change
C0241210,mobd,Speech Delay
C0242151,mobd,violent
C0242510,mobd,Drug usage
C0259860,mobd,psychiatric emergencies
C0262376,mobd,anxiety generalized
C0270305,mobd,Avoidant disorder of childhood
C0270327,mobd,Bedwetting
C0270500,mobd,Coprophilia (disorder)
C0270549,mobd,Generalized Anxiety Disorder
C0270602,mobd,Latah
C0277577,mobd,Psychic disease
C0277584,mobd,Non dependent drug abuse
C0277684,mobd,"Animal sacrifice, NOS"
C0278061,mobd,Abnormal mental state
C0278080,mobd,Physical addiction
C0281774,mobd,acute psychosis
C0281875,mobd,Illicit medication use
C0281902,mobd,maladjustment
C0302826,mobd,Expressed Emotion
C0302847,mobd,major affective disorder
C0338614,mobd,Psychotic episodes
C0338656,mobd,Impaired cognition
C0338831,mobd,Manic
C0338906,mobd,Needle phobia
C0338908,mobd,Mixed anxiety and depressive disorder
C0338946,mobd,Psychogenic cough
C0344315,mobd,Depressed mood
C0344323,mobd,Flashing
C0347920,mobd,Stress-related problem
C0349208,mobd,manic episode
C0349217,mobd,"Depressive episode, unspecified"
C0349231,mobd,Phobic anxiety disorder
C0349251,mobd,Behavioral syndrome associated with physiological disturbance and physical factors
C0362037,mobd,Postoperative depression
C0376338,mobd,"Diagnosis, Psychiatric"
C0391976,mobd,Pain Disorder
C0392322,mobd,Undifferentiated schizophrenia
C0393760,mobd,Initial insomnia
C0393761,mobd,Middle insomnia
C0394996,mobd,Acute alcoholic intoxication
C0395005,mobd,Psychogenic polydipsia
C0413318,mobd,Domestic abuse
C0424101,mobd,Inattention
C0424139,mobd,Anxiety and fear
C0424166,mobd,Social Anxiety
C0424295,mobd,Hyperactive behavior
C0424296,mobd,Social disinhibition
C0424318,mobd,Bullying
C0424345,mobd,Shoplifting
C0424605,mobd,Developmental delay (disorder)
C0438696,mobd,Suicidal
C0454568,mobd,Transcortical sensory dysphasia
C0474413,mobd,Problematic behavior in children
C0476254,mobd,Dyslexia
C0476480,mobd,Physical violence
C0497327,mobd,Dementia
C0520678,mobd,Postpartum psychosis
C0520687,mobd,Bilis
C0522174,mobd,Delinquent behavior
C0524528,mobd,Pervasive Development Disorder
C0524662,mobd,Opiate Addiction
C0525043,mobd,Reactive Attachment Disorder
C0525045,mobd,Mood Disorders
C0541798,mobd,Early Awakening
C0544667,mobd,Psychopathologic disorder
C0549393,mobd,alcohol problem
C0549622,mobd,Sexual Dysfunction
C0554976,mobd,Bradyphrenia
C0556284,mobd,Mental health impairment
C0556374,mobd,Drunk driving
C0557874,mobd,Global developmental delay
C0558066,mobd,Intrusive thoughts
C0558072,mobd,False perception
C0558089,mobd,Verbally abusive behavior
C0562457,mobd,Manic behavior
C0564567,mobd,Impulsive character (finding)
C0581386,mobd,Chronic anxiety
C0581391,mobd,Chronic depression
C0588006,mobd,Mild depression
C0588007,mobd,Moderate depression
C0588008,mobd,Severe depression
C0596170,mobd,Binge eating disorder
C0598853,mobd,forgetting
C0599909,mobd,stress related disorder
C0600104,mobd,Obsessive compulsive behavior
