cui,type,name
C0001143,antb,aclarubicin
C0001268,antb,spectinomycin
C0002436,antb,amdinocillin pivoxil
C0002475,antb,mitomycin
C0002499,antb,amikacin
C0002645,antb,amoxicillin
C0002679,antb,amphotericin B
C0002680,antb,ampicillin
C0003082,antb,Anisomycin
C0003229,antb,Aurodox
C0003232,antb,Antibiotics
C0003233,antb,"Antibiotics, Aminoglycoside"
C0003234,antb,Anthracycline Antibiotics
C0003235,antb,"Antibiotics, Antifungal"
C0003236,antb,"Antibiotics, Antineoplastic"
C0003238,antb,antibiotic combinations
C0003240,antb,Macrolide Antibiotics
C0003387,antb,Antimycin A
C0004499,antb,azlocillin
C0004521,antb,aztreonam
C0004635,antb,bactericide
C0005661,antb,Bithionol
C0006926,antb,Caprolactam
C0006968,antb,Carbapenems
C0006976,antb,carbenicillin
C0007308,antb,Carubicin
C0007537,antb,cefaclor
C0007538,antb,cefadroxil
C0007541,antb,cefamandole
C0007546,antb,cefazolin
C0007552,antb,cefoperazone
C0007554,antb,cefotaxime
C0007555,antb,cefotetan
C0007556,antb,cefotiam
C0007557,antb,cefoxitin
C0007558,antb,cefsulodin
C0007559,antb,ceftazidime
C0007561,antb,ceftriaxone
C0007562,antb,cefuroxime
C0007716,antb,cephalexin
C0007721,antb,Cephaloglycin
C0007727,antb,cephaloridine
C0007735,antb,cephalothin
C0007736,antb,Cephamycins
C0007737,antb,cephapirin
C0007738,antb,cephradine
C0008168,antb,chloramphenicol
C0008293,antb,chlortetracycline
C0008861,antb,Citrinin
C0008947,antb,clindamycin
C0009077,antb,cloxacillin
C0009317,antb,colistin sulfate
C0010572,antb,Cycloheximide
C0010861,antb,"Antibiotics, Cytotoxic"
C0011015,antb,daunorubicin
C0011276,antb,demeclocycline
C0012093,antb,dicloxacillin
C0013089,antb,doxorubicin
C0013090,antb,doxycycline
C0014806,antb,erythromycin
C0014809,antb,erythromycin estolate
C0014810,antb,erythromycin ethylsuccinate
C0016095,antb,Filipin
C0016267,antb,floxacillin
C0016610,antb,fosfomycin
C0016673,antb,framycetin
C0016855,antb,furazolidone
C0016875,antb,fusidic acid
C0020933,antb,imipenem
C0022419,antb,josamycin
C0022487,antb,kanamycin
C0022914,antb,Lactams
C0023082,antb,lasalocid
C0023726,antb,lincomycin
C0024452,antb,mafenide
C0025643,antb,methicillin
C0026187,antb,minocycline
C0026234,antb,plicamycin
C0026408,antb,monensin
C0026458,antb,Monobactams
C0026651,antb,moxalactam
C0026933,antb,mycophenolic acid
C0027324,antb,nafcillin
C0027353,antb,nalidixic acid
C0027444,antb,natamycin
C0027515,antb,neamine
C0027603,antb,neomycin
C0027607,antb,neomycin sulfate
C0027780,antb,netilmicin
C0028076,antb,Nigericin
C0028365,antb,norfloxacin
C0028458,antb,novobiocin
C0028741,antb,nystatin
C0028902,antb,ofloxacin
C0028951,antb,Oligomycins
C0028967,antb,Olivomycins
C0029983,antb,oxacillin
C0030031,antb,oxolinic acid
C0030092,antb,oxytetracycline
C0030576,antb,paromomycin
C0030771,antb,pefloxacin
C0030827,antb,penicillin G
C0030829,antb,penicillin G benzathine
C0030830,antb,penicillin G procaine
C0030840,antb,penicillin V
C0030842,antb,penicillins
C0030896,antb,pentostatin
C0031955,antb,piperacillin
C0032697,antb,Porfiromycin
C0034145,antb,Puromycin
C0035608,antb,rifampin
C0035609,antb,rifamycins
C0035891,antb,roxithromycin
C0035947,antb,Rumensin
C0037759,antb,Sparsomycin
C0037962,antb,spiramycin
C0038425,antb,streptomycin
C0038426,antb,streptomycin sulfate
C0038427,antb,Streptonigrin
C0038432,antb,streptozocin
C0038665,antb,sulbactam
C0038672,antb,Sulfachlorpyridazine
C0038675,antb,sulfadiazine
C0038676,antb,sulfadimethoxine
C0038686,antb,sulfamethazine
C0038689,antb,sulfamethoxazole
C0038702,antb,sulfanilamide
C0038710,antb,sulfapyridine
C0038711,antb,sulfaquinoxaline
C0039644,antb,tetracycline
C0039947,antb,thiostrepton
C0040193,antb,ticarcillin
C0040341,antb,tobramycin
C0041041,antb,trimethoprim
C0041165,antb,troleandomycin
C0041385,antb,Tunicamycin
C0041441,antb,tylosin
C0050308,antb,sarafloxacin
C0050663,antb,actinorhodin
C0051936,antb,Ansamycins
C0052009,antb,antibiotic G 418
C0052078,antb,antimycin
C0052231,antb,apramycin
C0052585,antb,sparfloxacin
C0052796,antb,azithromycin
C0052884,antb,bacitracin methylene disalicylate
C0052918,antb,bafilomycin A
C0053841,antb,blasticidin S
C0053882,antb,cefprozil
C0054036,antb,Brefeldin A
C0055003,antb,cefepime
C0055007,antb,cefodizime
C0055011,antb,cefpodoxime
C0055014,antb,ceftibuten
C0055015,antb,cefuroxime axetil
C0055856,antb,clarithromycin
C0055860,antb,clavulanic acid
C0056224,antb,concanamycin A
C0057993,antb,difloxacin
C0058445,antb,dirithromycin
C0058731,antb,doxycycline hyclate
C0058837,antb,dynemicin A
C0059041,antb,elsamicin A
C0059374,antb,enrofloxacin
C0060400,antb,cefixime
C0060405,antb,cefdinir
C0060466,antb,florfenicol
C0060694,antb,fosmidomycin
C0060819,antb,fumagillin
C0060879,antb,fusafungin
C0061179,antb,geldanamycin
C0062114,antb,hamycin
C0062565,antb,herbimycin
C0063217,antb,hyperforin
C0064250,antb,kasugamycin
C0065002,antb,Lincosamides
C0065023,antb,fidaxomicin
C0065295,antb,loracarbef
C0065718,antb,marcellomycin
C0066005,antb,meropenem
C0066506,antb,microbial alkaline proteinase inhibitor
C0066546,antb,milbemycin
C0066822,antb,morpholinoanthracycline MX2
C0068314,antb,valrubicin
C0068474,antb,Nebacetin
C0068828,antb,nitrocefin
C0070191,antb,clinafloxacin
C0071126,antb,pirarubicin
C0071142,antb,pirlimycin
C0072980,antb,sirolimus
C0073012,antb,rebeccamycin
C0073372,antb,rifapentine
C0073704,antb,rufloxacin
C0073987,antb,salinomycin
C0074024,antb,sangivamycin
C0074558,antb,sinefungin
C0075870,antb,tazobactam
C0076394,antb,thermozymocidin
C0076681,antb,tilmicosin
C0077063,antb,trichostatin A
C0081959,antb,ceftiofur
C0085161,antb,fleroxacin
C0085259,antb,mupirocin
C0085795,antb,amphotericin
C0085855,antb,chlortetracycline hydrochloride
C0108938,antb,cefpodoxime proxetil
C0108950,antb,ceftiofur sodium
C0110038,antb,clavulanate
C0112317,antb,danofloxacin
C0123418,antb,immunomycin
C0125179,antb,lactacystin
C0140575,antb,rifabutin
C0171447,antb,sitafloxacin
C0173239,antb,balofloxacin
C0205881,antb,paromomycin sulfate
C0205996,antb,pristinamycin
C0214439,antb,marbofloxacin
C0262964,antb,capreomycin
C0262967,antb,dihydrostreptomycin
C0279516,antb,Anti-Bacterial Agents
C0280049,antb,Extended spectrum penicillin
C0282052,antb,ampicillin sodium
C0282215,antb,beta-Lactams
C0282386,antb,levofloxacin
C0287721,antb,grepafloxacin
C0300903,antb,orbifloxacin
C0304317,antb,First generation cephalosporin
C0304319,antb,Second generation cephalosporin
C0304320,antb,Third generation cephalosporin
C0304324,antb,Aminopenicillin
C0309728,antb,LONG ACTING PENICILLIN
C0310367,antb,Today
C0355824,antb,Penicillinase-resistant penicillin
C0355853,antb,Broad spectrum penicillin
C0361823,antb,Fourth generation cephalosporin
C0379881,antb,trovafloxacin
C0389169,antb,doripenem
C0449845,antb,Antibiotic tested
C0520455,antb,Chromomycin
C0521899,antb,ceftiofur hydrochloride
C0521900,antb,amoxicillin trihydrate
C0526512,antb,Synercid
C0527129,antb,prulifloxacin
C0533545,antb,gemifloxacin
C0536495,antb,moxifloxacin
C0543454,antb,fosfomycin tromethamine
C0546861,antb,doxorubicin hydrochloride
C0546866,antb,gentamicin sulfate
C0591076,antb,AmBisome
C0591132,antb,Augmentin
C0599503,antb,Sulfonamide Anti-Infective Agents
C0601770,antb,sordarin
C0614427,antb,NS 5
C0619485,antb,A 19
C0675974,antb,tanespimycin
C0678143,antb,Zithromax
C0699343,antb,erythro
C0699672,antb,Dalacin C
C0700443,antb,ampicillin trihydrate
C0700527,antb,ceftriaxone sodium
C0701852,antb,cefuroxime sodium
C0702084,antb,BAYTRIL
C0717668,antb,daunorubicin liposomal
C0717726,antb,doxorubicin liposome
C0718146,antb,A/T/S
C0723285,antb,Septa
C0723764,antb,Tobi
C0723916,antb,triple antibiotic
C0724448,antb,Zagam
C0733366,antb,Cefobid
C0733696,antb,Primaxin
C0753645,antb,gatifloxacin
C0764565,antb,valnemulin
C0796552,antb,Geldanamycin Analogue
C0813828,antb,Rapamune
C0878412,antb,A-23187
C0887953,antb,Oxazolidinones
C0907410,antb,telithromycin
C0917520,antb,sanglifehrin A
C0947657,antb,Lincocin
C0961206,antb,heptaibin
C0962138,antb,reutericyclin
C0970035,antb,ceftezole sodium
C0972266,antb,glycylcycline
C0994341,antb,plipastatins
C1100584,antb,ceftobiprole
C1120106,antb,ertapenem
C1120770,antb,etimicin
C1121525,antb,lidamycin
C1122890,antb,brostallicin
C1137261,antb,pyridomycin
C1144789,antb,"Penicillinum, Homeopathic preparation"
C1145701,antb,amphotericin B liposomal
C1258056,antb,Bacteriocidal Agents
C1260298,antb,tigecycline
C1313457,antb,halo-neplanocin A
C1451406,antb,tulathromycin
C1507165,antb,Cefoperazone- and sulbactam-containing product
C1510919,antb,Anthrapyrazole Antineoplastic Antibiotic
C1522690,antb,doxorubicin hydrochloride liposome
C1527262,antb,17-(dimethylaminoethylamino)-17-demethoxygeldanamycin
C1563655,antb,gentamicin C1a
C1589557,antb,Doxy
C1614132,antb,Zmax
C1664205,antb,bedaquiline
C1688515,antb,SQ-109
C1690852,antb,pradofloxacin
C1700035,antb,zotarolimus
C1703334,antb,retapamulin
C1744619,antb,Tetracycline Antibiotics
C1869686,antb,cefovecin
C1882518,antb,Quinolone Antibiotic
C1977397,antb,Saquinavir+Ritonavir
C1977399,antb,Tipranavir+Ritonavir
C2001521,antb,ceftaroline
C2001525,antb,ceftaroline fosamil
C2344229,antb,Ery
C2698847,antb,Polymyxin Antibiotic
C2699134,antb,cefcapene
C2732158,antb,Clavamox
C2732181,antb,Albon
C2746099,antb,Cayston
C2828290,antb,delafloxacin
C2964258,antb,Oseltamivir+Zanamivir
C2976037,antb,carolacton
C2983838,antb,omadacycline
C2983945,antb,ozenoxacin
C3464669,antb,tildipirosin
C3467805,antb,ME1211
C3467978,antb,R207910
C3489682,antb,Delamanid
C3502652,antb,plazomicin
C3536856,antb,Cephalosporins
C3660456,antb,cadiolide C
C3852726,antb,ceftolozane
C3854019,antb,gentamicin
C3885501,antb,ningnanmycin
C4045114,antb,colabomycin E
C4077065,antb,clostrubin
C4087029,antb,Nitroglycerin/Sodium Citrate/Ethanol Solution
C4277159,antb,SBI-0640756
C4310440,antb,pretomanid
C4519308,antb,zidebactam
C4521099,antb,amphotericin B lipid complex
C4548010,antb,ridinilazole
C4548369,antb,cefiderocol
C4731772,antb,Nuzyra
