cui,type,name
C0005456,rcpt,Binding Sites
C0230664,rcpt,Membrane receptor
C0378073,rcpt,Glucagon-Like Peptide-1 Receptor
C0537770,rcpt,Coxsackie and Adenovirus Receptor-Like Membrane Protein
C0544980,rcpt,Plasma membrane receptor site
C0599740,rcpt,pharmacophore
C0684162,rcpt,receptor binding sites
C0684163,rcpt,membrane-bound receptors
C0763620,rcpt,"Receptor, EphA2"
C0910201,rcpt,pigment epithelium-derived factor receptor
C0915629,rcpt,epidermal growth factor receptor VIII
C0916696,rcpt,cysteinyl leukotriene receptor 2
C1099474,rcpt,NMDA receptor 2B
C1137119,rcpt,prorenin receptor
C1142856,rcpt,NR2D NMDA receptor
C1174096,rcpt,interleukin 28alpha receptor
C1433181,rcpt,"Tfrc protein, mouse"
C4019291,rcpt,Glucagon-Like Peptide-2 Receptor
C4521288,rcpt,Apelin Receptor
