cui,type,name
C0000727,sosy,"Abdomen, Acute"
C0000729,sosy,Abdominal Cramps
C0000737,sosy,Abdominal Pain
C0001416,sosy,Adenitis
C0001726,sosy,Affective Symptoms
C0002020,sosy,Alexithymia
C0002962,sosy,Angina Pectoris
C0003129,sosy,Anoxemia
C0003564,sosy,Aphonia
C0003578,sosy,Apnea
C0003862,sosy,Arthralgia
C0004059,sosy,aspirin intolerance
C0004093,sosy,Asthenia
C0004134,sosy,Ataxia
C0004604,sosy,Back Pain
C0004941,sosy,Behavioral Symptoms
C0005874,sosy,Blushing
C0006625,sosy,Cachexia
C0007859,sosy,Neck Pain
C0007939,sosy,Syphilitic chancre
C0008031,sosy,Chest Pain
C0008033,sosy,Pleuritic pain
C0008035,sosy,Chest wall pain
C0008039,sosy,Cheyne-Stokes Respiration
C0009024,sosy,Clonus
C0009090,sosy,Cluttering
C0009193,sosy,Pain in the coccyx
C0009806,sosy,Constipation
C0009812,sosy,Constitutional Symptom
C0010200,sosy,Coughing
C0010201,sosy,Chronic cough
C0010520,sosy,Cyanosis
C0011991,sosy,Diarrhea
C0011992,sosy,Infantile Diarrhea
C0012833,sosy,Dizziness
C0013395,sosy,Dyspepsia
C0013404,sosy,Dyspnea
C0013421,sosy,Dystonia
C0013428,sosy,Dysuria
C0013456,sosy,Earache
C0013911,sosy,Emaciation
C0014034,sosy,Mucous membrane eruption
C0014724,sosy,Eructation
C0015230,sosy,Exanthema
C0015411,sosy,Eye Manifestations
C0015468,sosy,Facial Pain
C0015644,sosy,Muscular fasciculation
C0015672,sosy,Fatigue
C0015676,sosy,Mental Fatigue
C0015967,sosy,Fever
C0015970,sosy,Fever of Unknown Origin
C0016199,sosy,Flank Pain
C0016204,sosy,Flatulence
C0016382,sosy,Flushing
C0017672,sosy,Glossalgia
C0018520,sosy,Halitosis
C0018681,sosy,Headache
C0018772,sosy,"Hearing Loss, Partial"
C0018834,sosy,Heartburn
C0018926,sosy,Hematemesis
C0018989,sosy,Hemiparesis
C0018991,sosy,Hemiplegia
C0019079,sosy,Hemoptysis
C0019214,sosy,Hepatosplenomegaly
C0019559,sosy,Hip joint pain
C0019825,sosy,Hoarseness
C0020175,sosy,Hunger
C0020429,sosy,Hyperalgesia
C0020450,sosy,Hyperemesis Gravidarum
C0020453,sosy,Hyperesthesia
C0021479,sosy,INJECTED EYE
C0021712,sosy,"Myoclonus, Intention"
C0022346,sosy,Icterus
C0023218,sosy,Leg cramps
C0023222,sosy,Pain in lower limb
C0023380,sosy,Lethargy
C0023533,sosy,Leukorrhea
C0024031,sosy,Low Back Pain
C0024902,sosy,Mastodynia
C0025287,sosy,Meningism
C0026821,sosy,Muscle Cramp
C0026825,sosy,Flaccid Muscle Tone
C0026837,sosy,Muscle Rigidity
C0026838,sosy,Muscle Spasticity
C0026961,sosy,Mydriasis
C0027066,sosy,Myoclonus
C0027424,sosy,Nasal congestion (finding)
C0027497,sosy,Nausea
C0027498,sosy,Nausea and vomiting
C0027769,sosy,Nervousness
C0027796,sosy,Neuralgia
C0028081,sosy,Night sweats
C0028084,sosy,Nightmares
C0029089,sosy,Ophthalmoplegia
C0029166,sosy,Oral Manifestations
C0030193,sosy,Pain
C0030196,sosy,Pain in limb
C0030200,sosy,"Pain, Intractable"
C0030201,sosy,"Pain, Postoperative"
C0030794,sosy,Pelvic Pain
C0032617,sosy,Polyuria
C0032781,sosy,Posterior rhinorrhea
C0033775,sosy,Pruritus Ani
C0034880,sosy,Hyperacusis
C0036396,sosy,Sciatica
C0036572,sosy,Seizures
C0037011,sosy,Shoulder Pain
C0037088,sosy,Signs and Symptoms
C0037089,sosy,"Signs and Symptoms, Digestive"
C0037090,sosy,"Signs and Symptoms, Respiratory"
C0037285,sosy,Skin Manifestations
C0037317,sosy,Sleep disturbances
C0037383,sosy,Sneezing
C0037384,sosy,Snoring
C0037763,sosy,Spasm
C0037771,sosy,"Paraparesis, Spastic"
C0038450,sosy,Stridor
C0039070,sosy,Syncope
C0039591,sosy,Pain in testicle
C0040460,sosy,Toothache
C0040485,sosy,Torticollis
C0040822,sosy,Tremor
C0042571,sosy,Vertigo
C0042963,sosy,Vomiting
C0043144,sosy,Wheezing
C0085593,sosy,Chills
C0085594,sosy,Fever with chills
C0085602,sosy,Polydipsia
C0085620,sosy,Flaccid paralysis
C0085624,sosy,Burning sensation
C0085625,sosy,Hypoalgesia
C0085631,sosy,Agitation
C0085636,sosy,Photophobia
C0085641,sosy,Pustular rash
C0085923,sosy,soft neurological signs
C0086132,sosy,Depressive Symptoms
C0086525,sosy,Lassitude
C0087169,sosy,Withdrawal Symptoms
C0149741,sosy,nipple discharge
C0149751,sosy,Penile lesion
C0150055,sosy,Chronic pain
C0151206,sosy,Scalp tenderness
C0151315,sosy,Neck stiffness
C0151564,sosy,Cogwheel Rigidity
C0151767,sosy,Liver tender
C0151786,sosy,Muscle Weakness
C0151818,sosy,Opisthotonus
C0151825,sosy,Bone pain
C0151826,sosy,Retrosternal pain
C0151827,sosy,Eye pain
C0151828,sosy,Injection site pain
C0151908,sosy,Dry skin
C0152032,sosy,Urinary hesitation
C0152116,sosy,Spasmodic torticollis
C0152165,sosy,Persistent vomiting
C0152169,sosy,Renal Colic
C0152447,sosy,Urethral discharge
C0154729,sosy,Atypical facial pain
C0155001,sosy,Subjective visual disturbance
C0155002,sosy,Sudden Visual Loss
C0157536,sosy,Puerperal pyrexia of unknown origin
C0159075,sosy,Chyluria
C0162298,sosy,Joint stiffness
C0178782,sosy,Orofacial Pain
C0184567,sosy,Acute onset pain
C0221100,sosy,Hangover from any Alcohol or Other Drugs substance
