cui,type,name
C0006629,anst,Cadaver
C0006933,anst,Capsid
C0226874,anst,Upper digestive tract structure
C0229986,anst,Application site
C0332469,anst,Fissure
C0444584,anst,Whole body
C0700276,anst,Anatomic structures
C1179477,anst,Anatomical entity
C1305737,anst,Entire fetus
C1318419,anst,Entire human body
C1517053,anst,Extracellular Structure
C1955856,anst,Surgical Stoma
C2717802,anst,Viral Structures
C2717803,anst,Bacterial Structures
C2717804,anst,Fungal Structures
C2945744,anst,Bud - CHV concept
C3203348,anst,Upper Gastrointestinal Tract
C3274427,anst,Olfactory Region
C3494406,anst,Connectome
C3714653,anst,Vasculature
C4505294,anst,Animal Scales
