cui,type,name
C0002346,bmod,Alternative Medicine
C0002812,bmod,"Anatomy, Regional"
C0002930,bmod,Anesthesiology
C0004644,bmod,Bacteriology
C0005489,bmod,Bioethics
C0005532,bmod,biology (field)
C0005539,bmod,biomedical engineering field
C0005553,bmod,Biophysics
C0005574,bmod,Biotechnology
C0007189,bmod,Cardiology discipline
C0008000,bmod,"Chemistry, Clinical"
C0008003,bmod,"Chemistry, Pharmaceutical"
C0008964,bmod,Clinical Medicine
C0010741,bmod,Cytochemistry
C0010802,bmod,Cytogenetics
C0010819,bmod,Cytology
C0011438,bmod,Dentistry
C0014507,bmod,Epidemiology
C0015607,bmod,family medicine (field)
C0016557,bmod,Forensic Medicine
C0017403,bmod,Science of Microbial Genetics
C0018722,bmod,Health Occupations
C0018943,bmod,Hematology (discipline)
C0019638,bmod,Histology
C0020124,bmod,Human Genetics
C0020405,bmod,Hygiene
C0020986,bmod,Immunochemistry
C0025123,bmod,chinese medicine
C0025124,bmod,Traditional Chinese Medicine
C0025131,bmod,Traditional Medicine
C0026125,bmod,Military Nursing
C0026376,bmod,Molecular Biology
C0027910,bmod,Neuroscience discipline
C0028773,bmod,Discipline of obstetrics
C0029167,bmod,Oral Medicine
C0029355,bmod,Orthopedics
C0030664,bmod,Pathology
C0030670,bmod,"Pathology, Veterinary"
C0030755,bmod,Pediatrics
C0031325,bmod,Pharmacogenetics
C0031330,bmod,Pharmacology
C0031336,bmod,Pharmacy (field)
C0031842,bmod,Physiology
C0033110,bmod,preventive medicine specialty
C0033909,bmod,Psychology
C0033924,bmod,Psychoneuroimmunology
C0034060,bmod,Pulmonary Medicine
C0036745,bmod,Study of serum
C0040541,bmod,Toxicology
C0042615,bmod,Veterinary Medicine (discipline)
C0080339,bmod,Women's Health
C0086343,bmod,general practice (field)
C0152036,bmod,Immunology
C0162439,bmod,Orthopedic Rehabilitation Surgery
C0205493,bmod,Radioisotopic
C0206173,bmod,Molecular Epidemiology
C0260143,bmod,"Medicine, Botanic"
C0376528,bmod,Computational Biology
C0597652,bmod,Viral Genetics
C0677043,bmod,Histopathology
C0681953,bmod,Immunopharmacology
C0699718,bmod,Physical therapy (field)
C0870196,bmod,Behavioral health
C0870956,bmod,Neuropsychiatry
C0872152,bmod,Drug Development
C0872252,bmod,Proteomics
C0872316,bmod,functional genomics
C0876934,bmod,Neuropathology
C0887950,bmod,Genomics
C0920591,bmod,mimetics
C1140694,bmod,Bio-Informatics
C1171366,bmod,Structural Genomics
C1257974,bmod,Regenerative Medicine
C1273858,bmod,Transfusion Medicine
C1318600,bmod,Burns care
C1319405,bmod,Clinical microbiology
C1328813,bmod,Metabolomics
C1450477,bmod,Systems Biology
C1456573,bmod,Global Health
C1511874,bmod,Diabetes Management Nurse Specialist
C1512286,bmod,Gynecologic Oncologist
C1512513,bmod,Human Pathology
C1512717,bmod,Infectious Disease Epidemiology
C1513058,bmod,Medical Occupation
C1515090,bmod,Surgical Oncology specialty
C1516368,bmod,Cellular Immunology
C1516653,bmod,Clinical Virology
C1516739,bmod,Comparative Biology
C1516940,bmod,Epithelial Physiology
C1517706,bmod,Laboratory Animal Medicine
C1518062,bmod,Lymphocyte Function
C1520003,bmod,Viral Epidemiology
C1655731,bmod,study of epigenetics
C1705869,bmod,Ophthalmic surgery specialty
C1879848,bmod,Biomedicine
C1955980,bmod,Disaster Medicine
C2347604,bmod,Certified Vascular Nurse
C2350327,bmod,Evidence-Based Health Care
C2717799,bmod,Metagenomics
C2979986,bmod,medical technology
C3658340,bmod,Hospital Medicine
C3825259,bmod,Neurophysiologists
C3825862,bmod,Pediatric orthopedics
C3826168,bmod,Human physiology
C3826444,bmod,Disaster nursing
C3845856,bmod,Radiology/imaging
C4046052,bmod,Theranostics
C4300185,bmod,Palliative care.team
C4704845,bmod,Vaccinology
C4704937,bmod,Comparative Genomics
C4727081,bmod,Transcriptomics
C4727082,bmod,Lipidomics
