cui,type,name
C0000165,gngm,17-Hydroxysteroid Dehydrogenases
C0001024,gngm,Acetyl-CoA Hydrolase
C0001452,gngm,Adenosine A2 Receptors
C0002246,gngm,alpha-Bungarotoxin
C0002543,gngm,4-Aminobutyrate aminotransferase
C0004004,gngm,Aspartate Ammonia-Lyase
C0005651,gngm,Bisphosphoglycerate Mutase
C0008741,gngm,Chymosin C
C0009053,gngm,collagenase Clostridium histolyticum
C0009339,gngm,Collagen Type X
C0009518,gngm,Complement C4b
C0010806,gngm,Keratin-19
C0012515,gngm,Dipeptidyl Peptidases
C0016953,gngm,UTP-Hexose-1-Phosphate Uridylyltransferase
C0016957,gngm,GALACTOSYLCERAMIDASE
C0017033,gngm,gamma-Globins
C0017338,gngm,"Genes, araC"
C0017347,gngm,"Genes, Homeobox"
C0017357,gngm,Nitrogen fixation gene
C0017361,gngm,"Genes, Recessive"
C0017365,gngm,"Genes, Spliced"
C0019722,gngm,HLA Class I Genes
C0019733,gngm,HLA-A2 Antigen
C0019751,gngm,HLA-C Antigens
C0020375,gngm,Hydroxymethylglutaryl-CoA Synthase
C0020656,gngm,Hypothalamic Hormones
C0025548,gngm,Metallothionein I
C0025852,gngm,Metmyoglobin
C0026575,gngm,mos Proto-Oncogenes
C0026900,gngm,MYB gene
C0027298,gngm,"NADH, NADPH Oxidoreductases"
C0028228,gngm,Nicotinamide-Nucleotide Adenylyltransferase
C0031798,gngm,Physalaemin
C0032589,gngm,RNA Ligase (ATP)
C0033503,gngm,Spermidine Synthase
C0034791,gngm,Cholecystokinin Receptor
C0035545,gngm,Ribonucleoside-diphosphate reductase
C0035900,gngm,rRNA Operon
C0035903,gngm,rrnB Operon
C0038626,gngm,Succinate-CoA Ligases
C0038749,gngm,Sulfite reductase
C0039480,gngm,Genetic Template
C0042089,gngm,Uroporphyrinogen III Synthetase
C0042713,gngm,Viral Envelope Proteins E2
C0044279,gngm,1-aminocyclopropane-1-carboxylic acid
C0044281,gngm,1-Aminocyclopropane-1-carboxylate synthase
C0050848,gngm,adipokinetic hormone
C0052217,gngm,apomucin
C0052546,gngm,aspartylglycine
C0053643,gngm,biotin receptor
C0054320,gngm,butyryl-coenzyme A
C0054861,gngm,Catecholamine Receptors
C0054949,gngm,"Antigens, CD27"
C0055091,gngm,ceramide glycanase
C0056371,gngm,Corticotropin Receptors
C0056923,gngm,cytochrome b245
C0057429,gngm,Deoxyguanosine kinase
C0059943,gngm,Exodeoxyribonuclease (Lambda-induced)
C0059984,gngm,F-actin-binding proteins
C0060261,gngm,ferritin receptor
C0060996,gngm,galanin receptor
C0061167,gngm,dolichyl-phosphate beta-D-mannosyltransferase
C0061241,gngm,germin
C0062223,gngm,hemichrome
C0062248,gngm,Hemoglobin B
C0062480,gngm,hemoglobin-haptoglobin receptor
C0062754,gngm,histidinoalanine
C0063389,gngm,Imidazoleglycerol-phosphate dehydratase
C0063946,gngm,isochorismate synthase
C0064450,gngm,Kynurenine-oxoglutarate aminotransferase
C0064533,gngm,Asparagine-tRNA ligase
C0067084,gngm,myxobacter alpha-lytic proteinase
C0067655,gngm,N-acetyl-L-arginine
C0068452,gngm,naringinase
C0068811,gngm,nitric oxide reductase
C0069220,gngm,"O-(3,6-di-O-methylglucopyranosyl)-(1-4)-O-(2,3-di-O-methylrhamnopyranosyl)-(1-9)-oxynonanoyl-bovine serum albumin"
C0069280,gngm,o-succinylbenzoic acid synthase
C0069406,gngm,Phosphatidylcholine desaturase
C0069416,gngm,olfactory marker protein
C0069729,gngm,oxamide
C0070875,gngm,phosphoketolase
C0071243,gngm,platelet factor V
C0071611,gngm,polymeric IgG
C0071932,gngm,prepromelittin
C0072010,gngm,pro-phenoloxidase
C0072366,gngm,protein K
C0072397,gngm,protein-S-isoprenylcysteine O-methyltransferase
C0072424,gngm,proteose-peptone
C0072449,gngm,Proto-Oncogene Proteins c-bcr
C0072553,gngm,pseudorabies virus glycoproteins
C0072638,gngm,"coat protein, Potato virus X"
C0072774,gngm,Diphosphomevalonate decarboxylase
C0072798,gngm,Pyruvate synthase
C0073873,gngm,S-Formylglutathione hydrolase
C0074293,gngm,selenodiglutathione
C0075326,gngm,Strictosidine synthase
C0076620,gngm,thymosin fraction 5
C0076642,gngm,"Receptors, Thyrotropin-Releasing Hormone"
C0076729,gngm,Tissue Polypeptide Antigen
C0077670,gngm,ubiquitin carrier proteins
C0077711,gngm,UDP-N-acetylglucosamine transferase
C0078418,gngm,VPg-pUpU
C0078654,gngm,Xylosylprotein 4-beta-galactosyltransferase
C0079428,gngm,tax Genes
C0079559,gngm,HTLV-I tax Genes
C0080117,gngm,rev-Responsive Element
C0080288,gngm,v-Ha-ras Oncogenes
C0080292,gngm,v-Ki-ras Oncogenes
C0080293,gngm,v-mos Genes
C0080294,gngm,v-mos Oncogenes
C0080295,gngm,v-myc Genes
C0080296,gngm,v-myc Oncogenes
